"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"88465",21032,"08/18/2013 05:36:00 AM","002XX W 230","HOMICIDE","FIRST DEGREE MURDER",1176140,1842832,2013,41.7240867706194,-87.6303998358786,"(41.724086770619394, -87.63039983587858)"
"88466",21033,"08/18/2013 05:21:00 AM","001XX S 114","HOMICIDE","FIRST DEGREE MURDER",1150371,1899192,2013,41.8792855994948,-87.7233264436211,"(41.879285599494764, -87.72332644362112)"
"88523",21031,"08/18/2013 03:14:00 AM","008XX S 835","HOMICIDE","FIRST DEGREE MURDER",1151886,1895999,2013,41.8704939741519,-87.7178476477706,"(41.87049397415194, -87.71784764777061)"
"88670",21030,"08/17/2013 11:40:00 PM","0000X S PARKSIDE AVE","HOMICIDE","FIRST DEGREE MURDER",1138657,1899373,2013,41.8800027025361,-87.7663344968684,"(41.88000270253613, -87.76633449686835)"
"89468",21029,"08/17/2013 02:44:00 AM","018XX N PULASKI RD","HOMICIDE","FIRST DEGREE MURDER",1149384,1911932,2013,41.9142646744445,-87.7266197674369,"(41.91426467444451, -87.72661976743694)"
"89720",21028,"08/16/2013 09:55:00 PM","056XX S RACINE AVE","HOMICIDE","FIRST DEGREE MURDER",1169237,1867566,2013,41.7921120234059,-87.6549708227644,"(41.79211202340589, -87.65497082276443)"
"90004",21027,"08/16/2013 03:40:00 PM","011XX W 111TH PL","HOMICIDE","FIRST DEGREE MURDER",1170420,1830811,2013,41.691225559887,-87.6517004950035,"(41.69122555988701, -87.65170049500351)"
"90466",21026,"08/16/2013 12:31:00 AM","090XX S JUSTINE ST","HOMICIDE","FIRST DEGREE MURDER",1167559,1844449,2013,41.7287120435277,-87.6617855104247,"(41.728712043527686, -87.66178551042465)"
"90640",21025,"08/15/2013 09:05:00 PM","0000X E 120TH PL","HOMICIDE","FIRST DEGREE MURDER",1178734,1825116,2013,41.6754130705665,-87.6214345627304,"(41.67541307056651, -87.62143456273037)"
"92920",21023,"08/13/2013 10:20:00 AM","074XX S COLFAX AVE","HOMICIDE","FIRST DEGREE MURDER",1194775,1855929,2013,41.7595881885198,-87.5617114414426,"(41.75958818851977, -87.56171144144257)"
"93161",21022,"08/13/2013 12:15:00 AM","028XX S KILDARE AVE","HOMICIDE","FIRST DEGREE MURDER",1148222,1884876,2013,41.8400423650886,-87.7315857055421,"(41.84004236508865, -87.73158570554209)"
"93162",21021,"08/13/2013 12:15:00 AM","028XX S KILDARE AVE","HOMICIDE","FIRST DEGREE MURDER",1148222,1884876,2013,41.8400423650886,-87.7315857055421,"(41.84004236508865, -87.73158570554209)"
"95097",21020,"08/10/2013 10:49:00 PM","010XX N ST LOUIS AVE","HOMICIDE","FIRST DEGREE MURDER",1152817,1906507,2013,41.8993106398199,-87.7141512621763,"(41.89931063981993, -87.7141512621763)"
"95335",21019,"08/10/2013 06:17:00 PM","029XX S STATE ST","HOMICIDE","FIRST DEGREE MURDER",1176717,1885520,2013,41.8412141325134,-87.6270018651034,"(41.841214132513414, -87.62700186510344)"
"95865",21018,"08/10/2013 04:02:00 AM","024XX E 79TH ST","HOMICIDE","FIRST DEGREE MURDER",1193723,1853018,2013,41.7516260048498,-87.5656621239742,"(41.751626004849825, -87.56566212397422)"
"96060",21017,"08/09/2013 11:52:00 PM","068XX S ST LAWRENCE AVE","HOMICIDE","FIRST DEGREE MURDER",1181373,1859991,2013,41.7710541109187,-87.6107038499497,"(41.77105411091866, -87.61070384994974)"
"98793",21015,"08/07/2013 02:12:00 AM","058XX S SANGAMON ST","HOMICIDE","FIRST DEGREE MURDER",1170931,1866223,2013,41.7883898321664,-87.6487984214755,"(41.788389832166395, -87.64879842147549)"
"98842",21016,"08/07/2013 12:51:00 AM","033XX W DOUGLAS BLVD","HOMICIDE","FIRST DEGREE MURDER",1154221,1893296,2013,41.8630303842466,-87.7093471737331,"(41.86303038424659, -87.70934717373315)"
"99665",21014,"08/06/2013 04:07:00 AM","001XX E 119","HOMICIDE","FIRST DEGREE MURDER",1179238,1825383,2013,41.6761343172543,-87.6195817388864,"(41.67613431725425, -87.61958173888641)"
"99666",21013,"08/06/2013 04:07:00 AM","001XX E 119","HOMICIDE","FIRST DEGREE MURDER",1179238,1825383,2013,41.6761343172543,-87.6195817388864,"(41.67613431725425, -87.61958173888641)"
"100146",21012,"08/05/2013 04:22:00 PM","066XX S CLAREMONT AVE","HOMICIDE","FIRST DEGREE MURDER",1161930,1860457,2013,41.7727590623189,-87.6819619565866,"(41.772759062318855, -87.68196195658663)"
"100527",21024,"08/05/2013 02:01:00 AM","051XX S KOSTNER AVE","HOMICIDE","FIRST DEGREE MURDER",1147943,1870047,2013,41.7993548168047,-87.7329897334454,"(41.79935481680473, -87.73298973344544)"
"100735",21011,"08/04/2013 09:40:00 PM","080XX S NORMAL AVE","HOMICIDE","FIRST DEGREE MURDER",1174402,1851527,2013,41.7479857628754,-87.6365081699076,"(41.747985762875444, -87.63650816990759)"
"102434",21010,"08/03/2013 01:25:00 AM","036XX S MICHIGAN AVE","HOMICIDE","FIRST DEGREE MURDER",1177827,1881136,2013,41.829158981525,-87.6230616208524,"(41.82915898152504, -87.62306162085243)"
"103059",21009,"08/02/2013 01:10:00 PM","078XX S NORMAL AVE","HOMICIDE","FIRST DEGREE MURDER",1174288,1852750,2013,41.7513443607082,-87.6368896268702,"(41.751344360708224, -87.63688962687023)"
"103917",21008,"08/01/2013 03:10:00 PM","073XX N SEELEY AVE","HOMICIDE","FIRST DEGREE MURDER",1161379,1948952,2013,42.0156080153287,-87.6815173294052,"(42.01560801532872, -87.68151732940524)"
"104161",21007,"08/01/2013 09:36:00 AM","032XX W ROOSEVELT RD","HOMICIDE","FIRST DEGREE MURDER",1155086,1894570,2013,41.8665090823895,-87.7061376593339,"(41.866509082389456, -87.70613765933393)"
"106023",21005,"07/30/2013 06:12:00 AM","117XX S NORMAL AVE","HOMICIDE","FIRST DEGREE MURDER",1175115,1827103,2013,41.6809469993568,-87.6346217932273,"(41.680946999356756, -87.63462179322731)"
"106284",21004,"07/29/2013 08:50:00 PM","018XX W GARFIELD BLVD","HOMICIDE","FIRST DEGREE MURDER",1165191,1868036,2013,41.793488411152,-87.6697935648919,"(41.79348841115197, -87.66979356489189)"
"106666",21003,"07/29/2013 12:40:00 PM","020XX W GARFIELD BLVD","HOMICIDE","FIRST DEGREE MURDER",1163705,1868217,2013,41.7940164427379,-87.6752375372122,"(41.79401644273788, -87.67523753721221)"
"106827",21002,"07/29/2013 09:19:00 AM","078XX S OGLESBY AVE","HOMICIDE","FIRST DEGREE MURDER",1193192,1853221,2013,41.7521960380883,-87.5676013306642,"(41.75219603808826, -87.56760133066425)"
"107117",21001,"07/28/2013 10:05:00 PM","076XX S GREENWOOD AVE","HOMICIDE","FIRST DEGREE MURDER",1184926,1854588,2013,41.756145107602,-87.5978493421551,"(41.756145107602045, -87.59784934215511)"
"111569",21000,"07/24/2013 03:09:00 AM","056XX W WASHINGTON BLVD","HOMICIDE","FIRST DEGREE MURDER",1138502,1900217,2013,41.8823215576574,-87.7668831914346,"(41.88232155765737, -87.76688319143457)"
"111805",20998,"07/23/2013 08:24:00 PM","080XX S CHAPPEL AVE","HOMICIDE","FIRST DEGREE MURDER",1191297,1852212,2013,41.7494733257705,-87.5745781567262,"(41.74947332577047, -87.57457815672619)"
"111807",20999,"07/23/2013 08:20:00 PM","116XX S LAFLIN ST","HOMICIDE","FIRST DEGREE MURDER",1168464,1827581,2013,41.6824041484135,-87.658954179275,"(41.68240414841347, -87.65895417927503)"
"112152",21147,"07/23/2013 02:00:00 PM","046XX W ARTHINGTON ST","HOMICIDE","FIRST DEGREE MURDER",1145290,1895580,2013,41.8694714147126,-87.7420745853785,"(41.86947141471261, -87.74207458537853)"
"114232",21006,"07/21/2013 08:46:00 AM","018XX W 44TH ST","HOMICIDE","FIRST DEGREE MURDER",1164713,1875548,2013,41.8141123433264,-87.6713341939732,"(41.81411234332644, -87.67133419397315)"
"114292",20997,"07/21/2013 05:30:00 AM","008XX N 848","HOMICIDE","FIRST DEGREE MURDER",1172480,1906067,2013,41.8976911212356,-87.6419427598511,"(41.89769112123559, -87.64194275985113)"
"114332",20996,"07/21/2013 03:30:00 AM","057XX S CENTRAL PARK AVE","HOMICIDE","FIRST DEGREE MURDER",1153495,1866219,2013,41.7887420163493,-87.712730266166,"(41.78874201634931, -87.71273026616605)"
"114350",20995,"07/21/2013 03:00:00 AM","006XX E 671","HOMICIDE","FIRST DEGREE MURDER",1183122,1818520,2013,41.6572120740838,-87.605577616095,"(41.65721207408379, -87.60557761609498)"
"114405",20994,"07/21/2013 01:42:00 AM","071XX S ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1166949,1857603,2013,41.7648215253829,-87.6636450560039,"(41.76482152538288, -87.66364505600394)"
"114497",20993,"07/20/2013 11:54:00 PM","085XX S SAGINAW AVE","HOMICIDE","FIRST DEGREE MURDER",1195269,1849005,2013,41.7405760209974,-87.5601290205523,"(41.740576020997445, -87.56012902055227)"
"115512",20991,"07/19/2013 09:43:00 PM","038XX W HIRSCH ST","HOMICIDE","FIRST DEGREE MURDER",1150202,1908997,2013,41.9061948354121,-87.7236911833873,"(41.90619483541213, -87.72369118338729)"
"115533",20992,"07/19/2013 09:10:00 PM","081XX S VINCENNES AVE","HOMICIDE","FIRST DEGREE MURDER",1174797,1851140,2013,41.7469149991372,-87.6350722764213,"(41.746914999137154, -87.6350722764213)"
"115914",20990,"07/19/2013 01:50:00 PM","057XX S CARPENTER ST","HOMICIDE","FIRST DEGREE MURDER",1170261,1866473,2013,41.7890904729927,-87.6512477838225,"(41.7890904729927, -87.65124778382246)"
"116290",20989,"07/19/2013 12:01:00 AM","002XX E 231","HOMICIDE","FIRST DEGREE MURDER",1178203,1892791,2013,41.8611325828927,-87.6213275886659,"(41.86113258289273, -87.62132758866595)"
"116727",20988,"07/18/2013 03:49:00 PM","013XX S AVERS AVE","HOMICIDE","FIRST DEGREE MURDER",1150886,1893462,2013,41.8635517706409,-87.7215853802156,"(41.86355177064089, -87.72158538021557)"
"120064",20986,"07/14/2013 11:48:00 PM","040XX W CULLERTON ST","HOMICIDE","FIRST DEGREE MURDER",1149759,1890078,2013,41.8542876263893,-87.7258104555993,"(41.85428762638925, -87.72581045559933)"
"120420",20985,"07/14/2013 04:10:00 PM","016XX W HOWARD ST","HOMICIDE","FIRST DEGREE MURDER",1164153,1950385,2013,42.0194817730526,-87.6712691704325,"(42.0194817730526, -87.67126917043254)"
"120445",20984,"07/14/2013 03:39:00 PM","105XX S OGLESBY AVE","HOMICIDE","FIRST DEGREE MURDER",1193820,1835600,2013,41.7038270348664,-87.5658757520455,"(41.70382703486645, -87.56587575204549)"
"121795",20982,"07/13/2013 03:36:00 AM","037XX W LE MOYNE ST","HOMICIDE","FIRST DEGREE MURDER",1150982,1909669,2013,41.9080236201325,-87.720808301752,"(41.90802362013247, -87.72080830175199)"
"121990",20981,"07/12/2013 10:31:00 PM","068XX S PAXTON AVE","HOMICIDE","FIRST DEGREE MURDER",1192094,1860154,2013,41.7712474868686,-87.5713999084818,"(41.771247486868596, -87.57139990848175)"
"122568",20983,"07/12/2013 11:06:00 AM","052XX W ADAMS ST","HOMICIDE","FIRST DEGREE MURDER",1141325,1898866,2013,41.8785626438218,-87.7565503049163,"(41.878562643821816, -87.75655030491632)"
"122734",20979,"07/12/2013 05:12:00 AM","007XX N 703","HOMICIDE","FIRST DEGREE MURDER",1138939,1904175,2013,41.8931748859718,-87.7651822702952,"(41.8931748859718, -87.76518227029521)"
"123333",20977,"07/11/2013 02:51:00 PM","063XX S KEDZIE AVE","HOMICIDE","FIRST DEGREE MURDER",1156183,1862470,2013,41.7784005474208,-87.7029750071878,"(41.7784005474208, -87.70297500718776)"
"123508",20980,"07/11/2013 10:55:00 AM","065XX S DAMEN AVE","HOMICIDE","FIRST DEGREE MURDER",1164193,1861319,2013,41.7750771734325,-87.6736421313417,"(41.775077173432464, -87.67364213134172)"
"124400",20976,"07/10/2013 09:28:00 AM","087XX S THROOP ST","HOMICIDE","FIRST DEGREE MURDER",1169144,1846939,2013,41.7355108834814,-87.6559075022216,"(41.73551088348142, -87.65590750222155)"
"125818",20974,"07/08/2013 05:54:00 PM","006XX N 615","HOMICIDE","FIRST DEGREE MURDER",1151647,1903950,2013,41.8923170676177,-87.7185159802554,"(41.89231706761772, -87.71851598025542)"
"125825",20975,"07/08/2013 05:44:00 PM","016XX S DRAKE AVE","HOMICIDE","FIRST DEGREE MURDER",1152933,1891613,2013,41.8584376309114,-87.7141198841091,"(41.85843763091138, -87.71411988410907)"
"125914",20973,"07/08/2013 03:30:00 PM","039XX W CONGRESS PKWY","HOMICIDE","FIRST DEGREE MURDER",1149946,1897436,2013,41.8744752168163,-87.7249326909726,"(41.87447521681626, -87.72493269097258)"
"126747",20970,"07/07/2013 03:30:00 PM","047XX S ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1166513,1873196,2013,41.8076199512537,-87.6647987322499,"(41.80761995125368, -87.6647987322499)"
"127554",20969,"07/06/2013 05:50:00 PM","028XX W FLOURNOY ST","HOMICIDE","FIRST DEGREE MURDER",1157228,1896859,2013,41.8727471184921,-87.698211955834,"(41.87274711849208, -87.69821195583404)"
"127965",20968,"07/06/2013 07:31:00 AM","010XX W MAXWELL ST","HOMICIDE","FIRST DEGREE MURDER",1169838,1893981,2013,41.8645842963193,-87.651998879113,"(41.86458429631926, -87.65199887911304)"
"128561",20966,"07/05/2013 02:47:00 PM","056XX S WESTERN AVE","HOMICIDE","FIRST DEGREE MURDER",1161281,1867556,2013,41.7922531488339,-87.6841445584232,"(41.792253148833936, -87.68414455842321)"
"128762",20967,"07/05/2013 10:09:00 AM","108XX S CALUMET AVE","HOMICIDE","FIRST DEGREE MURDER",1180460,1833212,2013,41.6975903429436,-87.6148699688571,"(41.697590342943556, -87.61486996885712)"
"128870",20965,"07/05/2013 06:23:00 AM","074XX N PAULINA ST","HOMICIDE","FIRST DEGREE MURDER",1163868,1949269,2013,42.0164254948724,-87.672349650104,"(42.016425494872415, -87.67234965010401)"
"129309",20964,"07/04/2013 09:38:00 PM","062XX S MARSHFIELD AVE","HOMICIDE","FIRST DEGREE MURDER",1166450,1863344,2013,41.7805862247926,-87.6653105886126,"(41.78058622479258, -87.66531058861258)"
"129661",20963,"07/04/2013 01:32:00 PM","006XX S 615","HOMICIDE","FIRST DEGREE MURDER",1157177,1897044,2013,41.8732558124335,-87.6983941765273,"(41.87325581243354, -87.69839417652726)"
"129719",20962,"07/04/2013 12:19:00 PM","073XX S WABASH AVE","HOMICIDE","FIRST DEGREE MURDER",1177956,1856214,2013,41.7607677108336,-87.6233435123201,"(41.760767710833576, -87.6233435123201)"
"130264",20961,"07/03/2013 07:24:00 PM","066XX S CHAMPLAIN AVE","HOMICIDE","FIRST DEGREE MURDER",1181755,1860835,2013,41.7733613135383,-87.6092775447617,"(41.77336131353825, -87.60927754476171)"
"130296",20960,"07/03/2013 06:51:00 PM","024XX E 79TH ST","HOMICIDE","FIRST DEGREE MURDER",1193932,1853024,2013,41.7516373495735,-87.5648960561802,"(41.75163734957355, -87.56489605618019)"
"130549",20959,"07/03/2013 01:16:00 PM","087XX S LOOMIS ST","HOMICIDE","FIRST DEGREE MURDER",1168572,1846539,2013,41.7344255614339,-87.6580145885941,"(41.73442556143386, -87.65801458859407)"
"130902",20958,"07/03/2013 01:02:00 AM","050XX W NORTH AVE","HOMICIDE","FIRST DEGREE MURDER",1142407,1910124,2013,41.9094359001399,-87.7522974373252,"(41.9094359001399, -87.75229743732517)"
"131017",20957,"07/02/2013 10:14:00 PM","013XX N LAMON AVE","HOMICIDE","FIRST DEGREE MURDER",1143503,1908259,2013,41.9042976920722,-87.7483178892478,"(41.90429769207224, -87.74831788924783)"
"131711",20956,"07/02/2013 05:55:00 AM","008XX W 819","HOMICIDE","FIRST DEGREE MURDER",1172509,1839162,2013,41.7140963552043,-87.6438076835447,"(41.714096355204305, -87.64380768354474)"
"131975",20955,"07/01/2013 08:30:00 PM","104XX S GREEN ST","HOMICIDE","FIRST DEGREE MURDER",1172459,1835445,2013,41.7038974525699,-87.6440997638029,"(41.70389745256989, -87.64409976380291)"
"133212",20954,"06/30/2013 03:56:00 PM","024XX E 75TH ST","HOMICIDE","FIRST DEGREE MURDER",1193631,1855742,2013,41.7591031280703,-87.5659102114508,"(41.75910312807027, -87.56591021145083)"
"134492",20953,"06/29/2013 03:59:00 AM","001XX W 121","HOMICIDE","FIRST DEGREE MURDER",1177425,1827649,2013,41.6823935873979,-87.6261496419158,"(41.68239358739794, -87.62614964191576)"
"135451",20949,"06/28/2013 04:06:00 AM","010XX W GARFIELD BLVD","HOMICIDE","FIRST DEGREE MURDER",1170149,1868382,2013,41.7943314233551,-87.6516029439023,"(41.79433142335507, -87.65160294390228)"
"135483",20951,"06/28/2013 02:35:00 AM","053XX S WINCHESTER AVE","HOMICIDE","FIRST DEGREE MURDER",1164223,1869171,2013,41.7966234398318,-87.673311194447,"(41.796623439831784, -87.67331119444695)"
"135484",20950,"06/28/2013 02:35:00 AM","053XX S WINCHESTER AVE","HOMICIDE","FIRST DEGREE MURDER",1164223,1869171,2013,41.7966234398318,-87.673311194447,"(41.796623439831784, -87.67331119444695)"
"135602",20948,"06/27/2013 11:07:00 PM","036XX W 64TH ST","HOMICIDE","FIRST DEGREE MURDER",1153324,1861970,2013,41.777085502229,-87.7134695815427,"(41.77708550222897, -87.71346958154267)"
"136323",20947,"06/27/2013 04:27:00 AM","075XX S MERRILL AVE","HOMICIDE","FIRST DEGREE MURDER",1191803,1855428,2013,41.7582860403369,-87.5726198005683,"(41.7582860403369, -87.57261980056832)"
"136549",20946,"06/26/2013 09:49:00 PM","075XX S UNION AVE","HOMICIDE","FIRST DEGREE MURDER",1172899,1854890,2013,41.7572475306024,-87.6419165971061,"(41.757247530602356, -87.64191659710613)"
"137039",20945,"06/26/2013 12:22:00 PM","075XX S YATES BLVD","HOMICIDE","FIRST DEGREE MURDER",1193549,1855541,2013,41.7585535754498,-87.5662173007386,"(41.7585535754498, -87.56621730073857)"
"138139",20943,"06/25/2013 06:05:00 AM","073XX S DR MARTIN LUTHER KING JR DR","HOMICIDE","FIRST DEGREE MURDER",1180134,1856636,2013,41.7618761179314,-87.6153481892771,"(41.76187611793141, -87.6153481892771)"
"138778",20942,"06/24/2013 12:30:00 PM","065XX W ADDISON ST","HOMICIDE","FIRST DEGREE MURDER",1131794,1923185,2013,41.9454675122498,-87.7909821546558,"(41.94546751224981, -87.7909821546558)"
"139128",20941,"06/23/2013 11:59:00 PM","033XX S BELL AVE","HOMICIDE","FIRST DEGREE MURDER",1161945,1882254,2013,41.8325724444483,-87.6813008356733,"(41.832572444448346, -87.6813008356733)"
"139201",20940,"06/23/2013 10:06:00 PM","015XX E 76TH PL","HOMICIDE","FIRST DEGREE MURDER",1187882,1854525,2013,41.7559023721214,-87.5870183893177,"(41.755902372121405, -87.58701838931773)"
"140358",20939,"06/22/2013 04:32:00 PM","086XX S KINGSTON AVE","HOMICIDE","FIRST DEGREE MURDER",1194704,1848034,2013,41.7379254268087,-87.5622309587086,"(41.73792542680873, -87.56223095870858)"
"141077",20937,"06/21/2013 08:44:00 PM","028XX N SPAULDING AVE","HOMICIDE","FIRST DEGREE MURDER",1153847,1918851,2013,41.933163174542,-87.7100385599434,"(41.933163174542024, -87.71003855994341)"
"141119",20936,"06/21/2013 07:48:00 PM","029XX N KILPATRICK AVE","HOMICIDE","FIRST DEGREE MURDER",1144584,1918954,2013,41.9336255628572,-87.7440771034785,"(41.93362556285716, -87.74407710347853)"
"141351",20935,"06/21/2013 02:39:00 PM","003XX E 301","HOMICIDE","FIRST DEGREE MURDER",1178390,1903115,2013,41.8894579522725,-87.620326344065,"(41.889457952272494, -87.62032634406499)"
"141400",20934,"06/21/2013 01:32:00 PM","044XX W ADAMS ST","HOMICIDE","FIRST DEGREE MURDER",1146695,1898601,2013,41.8777347294187,-87.7368393177244,"(41.87773472941866, -87.7368393177244)"
"142642",20938,"06/20/2013 06:20:00 AM","099XX S WALDEN PKWY","HOMICIDE","FIRST DEGREE MURDER",1165959,1838636,2013,41.7127943659917,-87.6678113032026,"(41.71279436599175, -87.66781130320255)"
"145159",20931,"06/17/2013 01:15:00 PM","011XX N CAMPBELL AVE","HOMICIDE","FIRST DEGREE MURDER",1159497,1907289,2013,41.9013215944265,-87.6895941299945,"(41.90132159442648, -87.68959412999455)"
"145293",20933,"06/17/2013 10:08:00 AM","031XX S PULASKI RD","HOMICIDE","FIRST DEGREE MURDER",1150163,1883671,2013,41.8366981505529,-87.7244943155084,"(41.836698150552905, -87.72449431550837)"
"145789",20930,"06/16/2013 08:56:00 PM","091XX S GREENWOOD AVE","HOMICIDE","FIRST DEGREE MURDER",1185110,1844339,2013,41.7280164556911,-87.5974962018021,"(41.72801645569113, -87.59749620180206)"
"146462",20928,"06/16/2013 02:18:00 AM","074XX S PARNELL AVE","HOMICIDE","FIRST DEGREE MURDER",1173798,1855443,2013,41.7587451557987,-87.6386055418937,"(41.758745155798714, -87.63860554189372)"
"146482",20929,"06/16/2013 01:58:00 AM","002XX S 212","HOMICIDE","FIRST DEGREE MURDER",1148392,1898516,2013,41.8774689465497,-87.7306104985195,"(41.87746894654975, -87.73061049851947)"
"146493",20926,"06/16/2013 01:37:00 AM","041XX W NORTH AVE","HOMICIDE","FIRST DEGREE MURDER",1148248,1910266,2013,41.9097149822682,-87.7308362800752,"(41.90971498226822, -87.73083628007521)"
"146530",20927,"06/16/2013 12:42:00 AM","009XX E 952","HOMICIDE","FIRST DEGREE MURDER",1184167,1852869,2013,41.751445769346,-87.6006845289983,"(41.75144576934599, -87.60068452899831)"
"146620",20925,"06/15/2013 10:50:00 PM","025XX S RIDGEWAY AVE","HOMICIDE","FIRST DEGREE MURDER",1151823,1886719,2013,41.8450297978583,-87.7183229835176,"(41.84502979785829, -87.71832298351755)"
"147494",20924,"06/14/2013 11:00:00 PM","055XX W QUINCY ST","HOMICIDE","FIRST DEGREE MURDER",1139763,1898498,2013,41.8775814662518,-87.7622947189364,"(41.877581466251776, -87.76229471893637)"
"149305",20923,"06/13/2013 02:37:00 AM","064XX S NORMAL BLVD","HOMICIDE","FIRST DEGREE MURDER",1174102,1861963,2013,41.7766300554702,-87.63729803574,"(41.77663005547019, -87.63729803574)"
"149926",20922,"06/12/2013 10:58:00 AM","047XX S TALMAN AVE","HOMICIDE","FIRST DEGREE MURDER",1159533,1873342,2013,41.8081667339368,-87.690395548009,"(41.80816673393682, -87.69039554800902)"
"150053",20921,"06/12/2013 07:22:00 AM","052XX W QUINCY ST","HOMICIDE","FIRST DEGREE MURDER",1141115,1898531,2013,41.8776472311171,-87.7573296473587,"(41.87764723111707, -87.75732964735869)"
"150110",20920,"06/12/2013 03:00:00 AM","033XX W 60TH ST","HOMICIDE","FIRST DEGREE MURDER",1154821,1864670,2013,41.7844649645627,-87.7079095605101,"(41.78446496456266, -87.70790956051012)"
"150121",20919,"06/12/2013 02:19:00 AM","020XX W 70TH PL","HOMICIDE","FIRST DEGREE MURDER",1163939,1857862,2013,41.7655960357224,-87.6746703170201,"(41.76559603572239, -87.67467031702007)"
"150261",20918,"06/11/2013 09:58:00 PM","009XX N 931","HOMICIDE","FIRST DEGREE MURDER",1140178,1905840,2013,41.897721244082,-87.7605909946971,"(41.89772124408201, -87.76059099469713)"
"150978",20917,"06/11/2013 02:05:00 AM","006XX S 601","HOMICIDE","FIRST DEGREE MURDER",1156504,1897186,2013,41.8736591093105,-87.7008612554808,"(41.8736591093105, -87.70086125548076)"
"151365",20916,"06/10/2013 04:54:00 PM","057XX S SANGAMON ST","HOMICIDE","FIRST DEGREE MURDER",1170999,1866676,2013,41.7896314294406,-87.6485358617311,"(41.789631429440625, -87.64853586173115)"
"151679",20915,"06/10/2013 09:52:00 AM","011XX E 81ST ST","HOMICIDE","FIRST DEGREE MURDER",1185243,1851482,2013,41.7476144902257,-87.5967850645858,"(41.7476144902257, -87.59678506458582)"
"153627",20913,"06/08/2013 12:25:00 AM","034XX W LAKE ST","HOMICIDE","FIRST DEGREE MURDER",1153342,1901229,2013,41.8848168738247,-87.7123632353996,"(41.8848168738247, -87.71236323539964)"
"154589",20912,"06/06/2013 10:36:00 PM","063XX S FRANCISCO AVE","HOMICIDE","FIRST DEGREE MURDER",1158183,1862227,2013,41.7776932556128,-87.6956494442671,"(41.777693255612846, -87.69564944426712)"
"155718",20911,"06/05/2013 06:27:00 PM","051XX S WASHTENAW AVE","HOMICIDE","FIRST DEGREE MURDER",1159197,1870671,2013,41.8008440547094,-87.6917010547125,"(41.80084405470936, -87.69170105471248)"
"155735",20910,"06/05/2013 06:09:00 PM","004XX W 401","HOMICIDE","FIRST DEGREE MURDER",1175655,1828618,2013,41.6850923592857,-87.6326000175179,"(41.6850923592857, -87.63260001751787)"
"156868",20909,"06/04/2013 01:35:00 PM","043XX S OAKLEY AVE","HOMICIDE","FIRST DEGREE MURDER",1161802,1875674,2013,41.8145191436242,-87.6820085496861,"(41.81451914362423, -87.68200854968607)"
"157799",20907,"06/03/2013 12:38:00 PM","068XX S DR MARTIN LUTHER KING JR DR","HOMICIDE","FIRST DEGREE MURDER",1180145,1859516,2013,41.7697788873815,-87.615219748016,"(41.76977888738147, -87.61521974801596)"
"159964",20906,"05/31/2013 11:53:00 PM","084XX S CONSTANCE AVE","HOMICIDE","FIRST DEGREE MURDER",1189951,1849470,2013,41.7419814906123,-87.5795983783093,"(41.741981490612304, -87.57959837830933)"
"161402",20905,"05/30/2013 01:15:00 PM","017XX W 85TH ST","HOMICIDE","FIRST DEGREE MURDER",1166357,1848292,2013,41.7392834591149,-87.6660795778782,"(41.73928345911491, -87.66607957787822)"
"161539",20904,"05/30/2013 10:30:00 AM","052XX N LINCOLN AVE","HOMICIDE","FIRST DEGREE MURDER",1158481,1934808,2013,41.9768564007044,-87.6925704645245,"(41.976856400704406, -87.69257046452451)"
"161686",20903,"05/30/2013 06:37:00 AM","070XX S NORMAL BLVD","HOMICIDE","FIRST DEGREE MURDER",1174125,1858252,2013,41.7664461340199,-87.6373238147841,"(41.766446134019944, -87.63732381478408)"
"161771",20902,"05/30/2013 01:43:00 AM","017XX E 79TH ST","HOMICIDE","FIRST DEGREE MURDER",1189201,1852902,2013,41.7514172132036,-87.5822365556396,"(41.751417213203624, -87.58223655563955)"
"162014",20901,"05/29/2013 08:07:00 PM","010XX W 75TH ST","HOMICIDE","FIRST DEGREE MURDER",1170580,1855055,2013,41.7577511424556,-87.6504105694438,"(41.757751142455604, -87.65041056944385)"
"162276",20900,"05/29/2013 03:11:00 PM","0000X W 107TH ST","HOMICIDE","FIRST DEGREE MURDER",1177628,1834052,2013,41.6999597820272,-87.6252138653158,"(41.69995978202723, -87.62521386531579)"
"162363",20899,"05/29/2013 01:08:00 PM","121XX S HALSTED ST","HOMICIDE","FIRST DEGREE MURDER",1173220,1824537,2013,41.6739474410389,-87.6416338539278,"(41.67394744103894, -87.64163385392776)"
"163087",20898,"05/28/2013 03:07:00 PM","116XX S VINCENNES AVE","HOMICIDE","FIRST DEGREE MURDER",1165636,1827482,2013,41.682192754353,-87.6693091712696,"(41.682192754352954, -87.66930917126957)"
"165008",20896,"05/26/2013 02:50:00 AM","010XX N NORTH BRANCH ST","HOMICIDE","FIRST DEGREE MURDER",1170112,1906992,2013,41.9002814143152,-87.6506130617687,"(41.900281414315174, -87.6506130617687)"
