"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"293694",8936556,"12/19/2012 12:19:00 AM","008XX S LOOMIS ST","SEX OFFENSE","OTHER",1167132,1896537,2012,41.8716566742221,-87.6618591432491,"(41.8716566742221, -87.66185914324912)"
"293981",8970712,"12/18/2012 06:00:00 PM","037XX N MOZART ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1156755,1924858,2012,41.9495882810596,-87.6991885362533,"(41.94958828105956, -87.69918853625327)"
"294354",8965517,"12/18/2012 10:00:00 AM","057XX S TALMAN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1159641,1866695,2012,41.7899242747657,-87.690181839082,"(41.78992427476567, -87.69018183908199)"
"294726",8935416,"12/17/2012 07:30:00 PM","038XX S ROCKWELL ST","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1159619,1879362,2012,41.8246845885997,-87.6899147902993,"(41.82468458859965, -87.6899147902993)"
"294744",8936465,"12/17/2012 07:00:00 PM","035XX W MONTROSE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1152027,1928974,2012,41.9609775530048,-87.7164592187802,"(41.96097755300476, -87.71645921878023)"
"295068",8974732,"12/17/2012 12:00:00 PM","008XX N LAWNDALE AVE","SEX OFFENSE","CRIMINAL TRANSMISSION OF HIV",1151599,1905575,2012,41.8967771748782,-87.7186495095265,"(41.89677717487823, -87.71864950952647)"
"295347",8933502,"12/17/2012 01:06:00 AM","058XX N CUMBERLAND AVE","SEX OFFENSE","PUBLIC INDECENCY",1119266,1937344,2012,41.9845298228008,-87.8367299479445,"(41.98452982280081, -87.83672994794452)"
"295416",8933445,"12/16/2012 11:28:00 PM","005XX E 79TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1181210,1852786,2012,41.751286594194,-87.6115229555461,"(41.75128659419403, -87.61152295554608)"
"295998",8932644,"12/16/2012 05:01:00 AM","054XX W MADISON ST","SEX OFFENSE","PUBLIC INDECENCY",1140268,1899534,2012,41.8804151488063,-87.7604150719937,"(41.88041514880633, -87.76041507199373)"
"296584",8932173,"12/15/2012 02:40:00 PM","061XX W WABANSIA AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1134888,1910693,2012,41.9111337511218,-87.7799059160629,"(41.911133751121824, -87.77990591606292)"
"296781",8934485,"12/15/2012 09:00:00 AM","102XX S LA SALLE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1177119,1836959,2012,41.7079484699823,-87.6269903018622,"(41.70794846998226, -87.62699030186216)"
"296859",8950427,"12/15/2012 05:00:00 AM","088XX S HOUSTON AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1198019,1846864,2012,41.7346327076061,-87.550124909613,"(41.734632707606075, -87.55012490961305)"
"297253",8931385,"12/14/2012 07:03:00 PM","009XX E 91ST ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1184227,1844800,2012,41.729302160169,-87.6007163846792,"(41.72930216016904, -87.6007163846792)"
"299232",8927946,"12/12/2012 02:34:00 PM","019XX W CERMAK RD","SEX OFFENSE","PUBLIC INDECENCY",1163682,1889377,2012,41.8520823289486,-87.6747270913915,"(41.85208232894863, -87.6747270913915)"
"299471",8927757,"12/12/2012 09:50:00 AM","081XX S COTTAGE GROVE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1182936,1851081,2012,41.7465679831834,-87.6052509458845,"(41.74656798318343, -87.60525094588452)"
"299923",8932143,"12/11/2012 06:30:00 PM","008XX E 80TH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1183306,1852183,2012,41.7495833891164,-87.6038609577418,"(41.74958338911638, -87.6038609577418)"
"300368",8925641,"12/11/2012 08:10:00 AM","055XX S KOLIN AVE","SEX OFFENSE","PUBLIC INDECENCY",1148352,1867396,2012,41.7920722145202,-87.7315578632681,"(41.7920722145202, -87.73155786326805)"
"301317",8924231,"12/10/2012 01:00:00 AM","047XX S MICHIGAN AVE","SEX OFFENSE","ATT AGG CRIMINAL SEXUAL ABUSE",1177996,1873616,2012,41.8085196368986,-87.6226697653365,"(41.808519636898566, -87.62266976533645)"
"301422",8925296,"12/09/2012 10:00:00 PM","019XX S HAMLIN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1151398,1890307,2012,41.8548840509671,-87.7197886126164,"(41.85488405096711, -87.71978861261641)"
"301543",8949062,"12/09/2012 07:00:00 PM","017XX N HUMBOLDT BLVD","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1156058,1911626,2012,41.9132928134992,-87.7021087194882,"(41.913292813499204, -87.7021087194882)"
"301788",8923084,"12/09/2012 01:00:00 PM","058XX N CUMBERLAND AVE","SEX OFFENSE","PUBLIC INDECENCY",1119266,1937344,2012,41.9845298228008,-87.8367299479445,"(41.98452982280081, -87.83672994794452)"
"301850",8923729,"12/09/2012 11:00:00 AM","008XX W GRAND AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1170920,1903722,2012,41.8912906503456,-87.6477412455374,"(41.891290650345596, -87.64774124553739)"
"302851",9093170,"12/08/2012 01:00:00 AM","049XX W DIVERSEY AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"303826",8922362,"12/06/2012 10:58:00 PM","0000X N MICHIGAN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1177344,1900633,2012,41.8826710004914,-87.6242429624327,"(41.88267100049138, -87.62424296243267)"
"304813",8918092,"12/05/2012 07:15:00 PM","004XX S PLYMOUTH CT","SEX OFFENSE","PUBLIC INDECENCY",1176178,1898501,2012,41.8768470262178,-87.6285887838908,"(41.87684702621784, -87.62858878389078)"
"305059",9117744,"12/05/2012 02:00:00 PM","061XX S WHIPPLE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"305321",8921639,"12/05/2012 09:00:00 AM","026XX W WINDSOR AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1157822,1930140,2012,41.9640606675213,-87.6951217776505,"(41.964060667521274, -87.69512177765053)"
"305887",8918269,"12/04/2012 04:00:00 PM","026XX W BLOOMINGDALE AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1158735,1911925,2012,41.9140588080519,-87.6922657693638,"(41.91405880805188, -87.69226576936377)"
"306269",8919905,"12/04/2012 08:00:00 AM","076XX S CARPENTER ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1170605,1853894,2012,41.7545646630413,-87.6503527266116,"(41.75456466304133, -87.65035272661164)"
"306465",8914749,"12/03/2012 10:45:00 PM","002XX N CLARK ST","SEX OFFENSE","PUBLIC INDECENCY",1175461,1901746,2012,41.885767622035,-87.6311238722056,"(41.88576762203502, -87.63112387220563)"
"306808",8946518,"12/03/2012 04:00:00 PM","037XX S LANGLEY AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1181471,1880138,2012,41.8263369462993,-87.6097229353072,"(41.826336946299264, -87.60972293530725)"
"307246",8913362,"12/03/2012 06:00:00 AM","028XX S UNION AVE","SEX OFFENSE","PUBLIC INDECENCY",1172125,1886235,2012,41.8432785450628,-87.6438317145973,"(41.843278545062766, -87.64383171459731)"
"307300",8914792,"12/03/2012 01:20:00 AM","019XX W MORSE AVE","SEX OFFENSE","PUBLIC INDECENCY",1162306,1946117,2012,42.0078092895906,-87.678186119664,"(42.0078092895906, -87.67818611966398)"
"307475",8912728,"12/02/2012 09:25:00 PM","041XX W NORTH AVE","SEX OFFENSE","PUBLIC INDECENCY",1148472,1910352,2012,41.9099466542098,-87.7300111690442,"(41.90994665420978, -87.73001116904423)"
"307909",8942991,"12/02/2012 10:00:00 AM","021XX W BIRCHWOOD AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1160783,1949761,2012,42.0178403631053,-87.6836878165426,"(42.01784036310528, -87.68368781654262)"
"308288",8912019,"12/01/2012 10:00:00 PM","016XX N TRIPP AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1147753,1910904,2012,41.9114752449278,-87.7326383039066,"(41.911475244927814, -87.73263830390661)"
"308715",8911548,"12/01/2012 01:42:00 PM","069XX S CRANDON AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1192565,1859315,2012,41.7689337453002,-87.5697007276255,"(41.768933745300224, -87.56970072762554)"
"308729",8923265,"12/01/2012 01:30:00 PM","002XX E PEARSON ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178483,1906059,2012,41.8975343034001,-87.6198949151348,"(41.89753430340015, -87.61989491513478)"
"308793",8971442,"12/01/2012 12:00:00 PM","062XX S STEWART AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1174731,1863728,2012,41.7814594161995,-87.63493961116,"(41.781459416199546, -87.63493961116001)"
"308963",9006197,"12/01/2012 08:00:00 AM","073XX N WINCHESTER AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1162003,1948876,2012,42.0153864079712,-87.6792233567698,"(42.01538640797123, -87.67922335676977)"
"309001",8911040,"12/01/2012 05:30:00 AM","034XX N HALSTED ST","SEX OFFENSE","PUBLIC INDECENCY",1170268,1923299,2012,41.9450252254252,-87.6495624722553,"(41.94502522542521, -87.64956247225528)"
"309182",9229893,"12/01/2012 12:01:00 AM","046XX S UNION AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"310618",8908734,"11/29/2012 03:30:00 PM","0000X S MAYFIELD AVE","SEX OFFENSE","PUBLIC INDECENCY",1137247,1899163,2012,41.8794518798306,-87.7715169723985,"(41.879451879830555, -87.77151697239852)"
"310696",8911746,"11/29/2012 02:00:00 PM","027XX W ARTHUR AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1156728,1943051,2012,41.9995113678131,-87.6987924297381,"(41.99951136781311, -87.69879242973815)"
"310865",8912000,"11/29/2012 10:15:00 AM","005XX W MADISON ST","SEX OFFENSE","OTHER",1172491,1900252,2012,41.8817341630182,-87.6420744159924,"(41.881734163018166, -87.6420744159924)"
"311871",8905951,"11/28/2012 06:30:00 AM","062XX S MARSHFIELD AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1166372,1863269,2012,41.780382077738,-87.6655986862542,"(41.78038207773805, -87.66559868625423)"
"312666",8904383,"11/27/2012 07:30:00 AM","030XX S HARDING AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1150561,1884241,2012,41.8382545541761,-87.7230190219422,"(41.83825455417608, -87.7230190219422)"
"313066",8936196,"11/26/2012 05:00:00 PM","058XX N BERNARD ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1152280,1938717,2012,41.9877079348489,-87.7152706165862,"(41.987707934848935, -87.71527061658621)"
"313230",8967802,"11/26/2012 01:00:00 PM","068XX S TALMAN AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1159852,1859049,2012,41.7689382425424,-87.6896180278989,"(41.768938242542426, -87.68961802789893)"
"313568",9076514,"11/26/2012 12:00:00 AM","034XX W 61ST PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"313975",8901681,"11/25/2012 02:20:00 PM","063XX S FAIRFIELD AVE","SEX OFFENSE","PUBLIC INDECENCY",1159092,1862574,2012,41.7786269276621,-87.6923075302146,"(41.77862692766209, -87.69230753021463)"
"315300",8914782,"11/23/2012 10:00:00 PM","017XX W 51ST ST","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1165249,1870915,2012,41.8013875066154,-87.6694993566829,"(41.80138750661538, -87.66949935668292)"
"315304",8916263,"11/23/2012 10:00:00 PM","057XX S DREXEL AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1183258,1867005,2012,41.7902574928368,-87.6035760056155,"(41.790257492836794, -87.60357600561552)"
"315384",8900031,"11/23/2012 08:14:00 PM","030XX W ROOSEVELT RD","SEX OFFENSE","PUBLIC INDECENCY",1156192,1894594,2012,41.8665526954315,-87.7020767553083,"(41.86655269543147, -87.70207675530827)"
"315670",9349694,"11/23/2012 01:52:00 PM","012XX S DAMEN AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",NA,NA,2012,NA,NA,""
"316367",8903180,"11/22/2012 01:30:00 PM","011XX W WILSON AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167578,1930654,2012,41.9652660950243,-87.6592371455846,"(41.96526609502434, -87.65923714558457)"
"316397",8944766,"11/22/2012 12:00:00 PM","049XX S KOSTNER AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1147822,1871503,2012,41.8033526215064,-87.7333962087867,"(41.80335262150642, -87.73339620878671)"
"316685",8898465,"11/21/2012 11:35:00 PM","057XX W GRAND AVE","SEX OFFENSE","PUBLIC INDECENCY",1137692,1913780,2012,41.9195547274705,-87.7695302542083,"(41.91955472747055, -87.76953025420828)"
"317696",8897016,"11/20/2012 08:45:00 PM","115XX S AVENUE L","SEX OFFENSE","PUBLIC INDECENCY",1201869,1829279,2012,41.6862810353546,-87.5366166347958,"(41.68628103535458, -87.53661663479576)"
"317745",8904960,"11/20/2012 08:00:00 PM","019XX W AUGUSTA BLVD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1163145,1906717,2012,41.8996760850343,-87.676210775393,"(41.89967608503431, -87.67621077539302)"
"318227",8897538,"11/20/2012 10:00:00 AM","028XX S KOMENSKY AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1149878,1884895,2012,41.840062505693,-87.725508319439,"(41.840062505692984, -87.72550831943902)"
"318856",8904454,"11/19/2012 03:30:00 PM","016XX S AVERS AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1150967,1891574,2012,41.8583692913769,-87.7213374363289,"(41.85836929137687, -87.72133743632885)"
"319610",8921106,"11/18/2012 05:30:00 PM","036XX W OHIO ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1151631,1903709,2012,41.8916560536604,-87.7185810833531,"(41.89165605366037, -87.71858108335313)"
"319742",8949539,"11/18/2012 02:00:00 PM","100XX S EGGLESTON AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1175307,1838518,2012,41.7122671829318,-87.6335795051938,"(41.712267182931825, -87.6335795051938)"
"320314",9415364,"11/17/2012 09:00:00 PM","077XX S WABASH AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"320483",8909851,"11/17/2012 05:20:00 PM","018XX W 103RD ST","SEX OFFENSE","PUBLIC INDECENCY",1165825,1836336,2012,41.706485633802,-87.6683671041555,"(41.706485633802025, -87.66836710415554)"
"321784",8893955,"11/16/2012 09:20:00 AM","034XX S BELL AVE","SEX OFFENSE","PUBLIC INDECENCY",1161968,1881488,2012,41.8304699763131,-87.6812377798896,"(41.83046997631314, -87.68123777988963)"
"321994",8892389,"11/16/2012 12:01:00 AM","002XX W 69TH ST","SEX OFFENSE","PUBLIC INDECENCY",1175547,1859169,2012,41.7689307924377,-87.6320842752437,"(41.768930792437736, -87.63208427524373)"
"322251",8917744,"11/15/2012 06:30:00 PM","065XX S GREENWOOD AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1184391,1861662,2012,41.7755693710989,-87.5995888295277,"(41.7755693710989, -87.5995888295277)"
"322805",8889611,"11/15/2012 07:20:00 AM","020XX S KEDZIE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1155308,1889824,2012,41.8534810811216,-87.7054500884155,"(41.85348108112155, -87.70545008841549)"
"324413",8888071,"11/13/2012 10:00:00 AM","030XX N DAVLIN CT","SEX OFFENSE","PUBLIC INDECENCY",1149667,1919890,2012,41.9360966401716,-87.725372773301,"(41.936096640171634, -87.72537277330105)"
"324898",8884720,"11/12/2012 05:07:00 PM","001XX W LAKE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175361,1901696,2012,41.8856326640711,-87.6314925905178,"(41.88563266407106, -87.63149259051778)"
"324923",8884639,"11/12/2012 04:30:00 PM","048XX W ERIE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1143837,1903833,2012,41.8921459899038,-87.7472020763038,"(41.8921459899038, -87.74720207630375)"
"326155",8883038,"11/11/2012 03:05:00 AM","035XX W BELMONT AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1152101,1921089,2012,41.9393390770331,-87.7163958282771,"(41.93933907703315, -87.71639582827709)"
"326280",8962675,"11/11/2012 12:00:00 AM","012XX S DAMEN AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1163201,1894244,2012,41.865447950794,-87.6763558061365,"(41.86544795079404, -87.67635580613653)"
"326408",8883358,"11/10/2012 10:00:00 PM","006XX W IRVING PARK RD","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1170871,1926754,2012,41.95449264634,-87.6472444413844,"(41.95449264634004, -87.64724444138439)"
"326950",9117750,"11/10/2012 10:00:00 AM","051XX S LA CROSSE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"327080",8881997,"11/10/2012 04:45:00 AM","063XX S KNOX AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1146517,1861798,2012,41.77674543795,-87.7384286303776,"(41.77674543795, -87.73842863037756)"
"328113",8886254,"11/09/2012 08:00:00 AM","065XX S RICHMOND ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1157806,1860844,2012,41.7739057645312,-87.6970690545407,"(41.773905764531214, -87.69706905454073)"
"328957",8881737,"11/08/2012 08:00:00 AM","058XX S HOMAN AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1154750,1865777,2012,41.7875041524566,-87.7081403652503,"(41.787504152456584, -87.70814036525029)"
"329264",8921519,"11/07/2012 08:00:00 PM","017XX W JUNEWAY TER","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1163620,1951533,2012,42.0226431995402,-87.6731979637821,"(42.022643199540234, -87.67319796378207)"
"329464",8878372,"11/07/2012 04:00:00 PM","032XX N KARLOV AVE","SEX OFFENSE","PUBLIC INDECENCY",1148534,1921095,2012,41.9394252356581,-87.7295054951621,"(41.93942523565812, -87.72950549516207)"
"330305",8884859,"11/06/2012 03:30:00 PM","071XX S CALIFORNIA AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1158894,1857405,2012,41.7644464839164,-87.6931744669129,"(41.76444648391637, -87.69317446691285)"
"330466",8881103,"11/06/2012 12:00:00 PM","035XX S HONORE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1164636,1881215,2012,41.829664843828,-87.671456506803,"(41.82966484382804, -87.67145650680297)"
"330506",8877946,"11/06/2012 11:00:00 AM","027XX S DEARBORN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1176276,1886545,2012,41.8440367508628,-87.6285893011014,"(41.84403675086277, -87.6285893011014)"
"330544",8876858,"11/06/2012 10:00:00 AM","025XX N AVERS AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1150327,1916610,2012,41.9270831718619,-87.7230330000375,"(41.92708317186188, -87.72303300003747)"
"330654",8919198,"11/06/2012 07:30:00 AM","005XX N PARKSIDE AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1138633,1902956,2012,41.8898353514367,-87.7663356962809,"(41.88983535143665, -87.76633569628088)"
"331212",8875532,"11/05/2012 02:10:00 PM","043XX N MOZART ST","SEX OFFENSE","PUBLIC INDECENCY",1156643,1928593,2012,41.9598396251596,-87.6994986910522,"(41.95983962515963, -87.6994986910522)"
"331413",8880027,"11/05/2012 10:00:00 AM","050XX S LAFLIN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167223,1871486,2012,41.8029123329821,-87.6622436186161,"(41.802912332982054, -87.6622436186161)"
"332119",8879593,"11/04/2012 10:00:00 AM","056XX N WAYNE AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1166378,1937811,2012,41.9849309564618,-87.6634434704068,"(41.98493095646177, -87.66344347040676)"
"332305",8875690,"11/04/2012 01:30:00 AM","027XX W BRYN MAWR AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1157315,1937126,2012,41.9832409574935,-87.6967950163637,"(41.98324095749347, -87.69679501636371)"
"332464",8875912,"11/03/2012 10:00:00 PM","009XX N LAWNDALE AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1151577,1906259,2012,41.8986545712082,-87.7187123150481,"(41.89865457120818, -87.71871231504812)"
"333059",8881624,"11/03/2012 03:00:00 AM","006XX E 61ST ST","SEX OFFENSE","PUBLIC INDECENCY",1181462,1864662,2012,41.7838697312494,-87.6102336376509,"(41.783869731249446, -87.61023363765094)"
"334150",8871734,"11/01/2012 11:00:00 PM","078XX S CORNELL AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1188631,1853558,2012,41.7532309732977,-87.5843043699302,"(41.75323097329772, -87.58430436993024)"
"334493",8996754,"11/01/2012 04:00:00 PM","057XX W ADDISON ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1137473,1923318,2012,41.9457319760218,-87.7701046860611,"(41.945731976021776, -87.77010468606113)"
"334716",8898888,"11/01/2012 12:00:00 PM","065XX S GREEN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1171810,1861202,2012,41.7745923806351,-87.6457226842133,"(41.7745923806351, -87.64572268421331)"
"334795",9124838,"11/01/2012 10:20:00 AM","008XX W WAVELAND AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"334945",8872550,"11/01/2012 07:00:00 AM","053XX W NORTH AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1140174,1910070,2012,41.9093289330856,-87.7605019406295,"(41.909328933085575, -87.76050194062952)"
"335096",9274490,"11/01/2012 12:01:00 AM","014XX E 69TH PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"335102",9217014,"11/01/2012 12:01:00 AM","063XX S WHIPPLE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"335119",9388172,"11/01/2012 12:00:00 AM","033XX W MARQUETTE RD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"335295",8869287,"10/31/2012 08:55:00 PM","028XX N MARMORA AVE","SEX OFFENSE","PUBLIC INDECENCY",1136599,1918475,2012,41.9324579841474,-87.7734335189625,"(41.932457984147355, -87.77343351896249)"
"335919",9028370,"10/31/2012 09:00:00 AM","053XX N MAGNOLIA AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1166956,1935805,2012,41.9794140119802,-87.6613755342849,"(41.979414011980204, -87.66137553428489)"
"336654",9370734,"10/30/2012 12:00:00 PM","009XX W 29TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2012,NA,NA,""
"336823",8867103,"10/30/2012 08:00:00 AM","109XX S STATE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178227,1832682,2012,41.6961867720124,-87.6230619529874,"(41.69618677201243, -87.62306195298743)"
"337419",8866143,"10/29/2012 01:45:00 PM","075XX N RIDGE BLVD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1160530,1949826,2012,42.0180239900213,-87.6846169918536,"(42.0180239900213, -87.68461699185356)"
"339295",8863186,"10/27/2012 06:00:00 AM","059XX N CLARK ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1164613,1939899,2012,41.9906981879095,-87.6698754509369,"(41.990698187909516, -87.66987545093689)"
"339608",8863617,"10/26/2012 09:00:00 PM","064XX S YALE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175657,1862106,2012,41.7769877845877,-87.6315932282955,"(41.77698778458774, -87.63159322829551)"
"339886",8862381,"10/26/2012 04:15:00 PM","014XX N LOREL AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1140390,1908890,2012,41.9060869164796,-87.7597374283936,"(41.906086916479566, -87.75973742839362)"
"340176",8863004,"10/26/2012 10:30:00 AM","013XX W 105TH ST","SEX OFFENSE","PUBLIC INDECENCY",1169024,1835177,2012,41.7032367703049,-87.6566858146645,"(41.703236770304855, -87.65668581466447)"
"340249",8868569,"10/26/2012 09:00:00 AM","036XX W ARMITAGE AVE","SEX OFFENSE","PUBLIC INDECENCY",1151868,1913086,2012,41.9173827727581,-87.7174634426892,"(41.91738277275806, -87.71746344268921)"
"341201",8859777,"10/25/2012 03:30:00 AM","044XX S SACRAMENTO AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1157141,1875209,2012,41.8133387952266,-87.6991183436095,"(41.81333879522661, -87.6991183436095)"
"341577",8859558,"10/24/2012 06:30:00 PM","022XX S MARSHALL BLVD","SEX OFFENSE","ATT AGG CRIMINAL SEXUAL ABUSE",1157086,1889211,2012,41.8517630795631,-87.6989407912801,"(41.85176307956306, -87.69894079128005)"
"341816",8860498,"10/24/2012 02:15:00 PM","018XX N SPRINGFIELD AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1150124,1912135,2012,41.9148073286046,-87.7238958057183,"(41.914807328604645, -87.7238958057183)"
