"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"641137",20192,"12/05/2011 06:30:00 PM","077XX N SHERIDAN RD","HOMICIDE","FIRST DEGREE MURDER",1165402,1951273,2011,42.0218918532619,-87.6666475499453,"(42.02189185326189, -87.66664754994525)"
"641444",20191,"12/05/2011 11:54:00 AM","054XX S MOZART ST","HOMICIDE","FIRST DEGREE MURDER",1158255,1868647,2011,41.7953091703064,-87.6952108109374,"(41.79530917030637, -87.69521081093744)"
"642119",20177,"12/04/2011 05:13:00 PM","066XX S ST LAWRENCE AVE","HOMICIDE","FIRST DEGREE MURDER",1181335,1861115,2011,41.7741393539524,-87.6108085286122,"(41.774139353952364, -87.61080852861218)"
"642350",20176,"12/04/2011 11:58:00 AM","011XX W 112TH PL","HOMICIDE","FIRST DEGREE MURDER",1170580,1830189,2011,41.6895152153604,-87.6511327539716,"(41.68951521536043, -87.65113275397157)"
"642467",20174,"12/04/2011 06:52:00 AM","029XX N ALLEN AVE","HOMICIDE","FIRST DEGREE MURDER",1152487,1919134,2011,41.9339667717605,-87.7150289842093,"(41.93396677176047, -87.71502898420933)"
"642591",20173,"12/04/2011 01:56:00 AM","047XX N WINTHROP AVE","HOMICIDE","FIRST DEGREE MURDER",1167966,1931914,2011,41.9687151913504,-87.6577740389185,"(41.96871519135039, -87.65777403891853)"
"643075",20171,"12/03/2011 03:45:00 PM","062XX S ST LAWRENCE AVE","HOMICIDE","FIRST DEGREE MURDER",1181262,1863965,2011,41.7819617109067,-87.6109883713672,"(41.7819617109067, -87.61098837136723)"
"644832",20170,"12/01/2011 06:49:00 PM","013XX W 111TH ST","HOMICIDE","FIRST DEGREE MURDER",1169317,1831195,2011,41.6923031992574,-87.6557276280908,"(41.692303199257424, -87.65572762809082)"
"645803",20169,"11/30/2011 07:31:00 PM","043XX S ROCKWELL ST","HOMICIDE","FIRST DEGREE MURDER",1159719,1875700,2011,41.8146335609418,-87.6896485628957,"(41.81463356094178, -87.68964856289571)"
"647675",20168,"11/28/2011 06:00:00 PM","055XX W CORTLAND ST","HOMICIDE","FIRST DEGREE MURDER",1139302,1911946,2011,41.9144928277783,-87.7636595553385,"(41.914492827778304, -87.76365955533846)"
"648336",20167,"11/27/2011 10:49:00 PM","049XX W HUBBARD ST","HOMICIDE","FIRST DEGREE MURDER",1143368,1902599,2011,41.8887685271081,-87.7489553980912,"(41.88876852710809, -87.74895539809123)"
"649071",20166,"11/27/2011 12:54:00 AM","062XX S DAMEN AVE","HOMICIDE","FIRST DEGREE MURDER",1164053,1863467,2011,41.7809745164619,-87.6740949891084,"(41.78097451646192, -87.67409498910844)"
"650462",20165,"11/25/2011 03:10:00 PM","051XX S TRUMBULL AVE","HOMICIDE","FIRST DEGREE MURDER",1154204,1870399,2011,41.8001984657602,-87.7100194595425,"(41.8001984657602, -87.71001945954254)"
"651136",20164,"11/24/2011 05:48:00 PM","086XX S WOOD ST","HOMICIDE","FIRST DEGREE MURDER",1165817,1847239,2011,41.7364053428906,-87.6680878718638,"(41.736405342890585, -87.66808787186382)"
"652050",20163,"11/23/2011 04:01:00 PM","073XX S ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1166924,1855679,2011,41.7595423445152,-87.6637915775631,"(41.759542344515154, -87.66379157756315)"
"656121",20160,"11/19/2011 02:12:00 AM","015XX W 71ST ST","HOMICIDE","FIRST DEGREE MURDER",1167540,1857691,2011,41.7650503620049,-87.6614763529969,"(41.76505036200488, -87.66147635299693)"
"658760",20158,"11/16/2011 08:51:00 AM","066XX S MARSHFIELD AVE","HOMICIDE","FIRST DEGREE MURDER",1166505,1860803,2011,41.7736122223258,-87.6651813284273,"(41.77361222232582, -87.6651813284273)"
"658975",20156,"11/15/2011 10:57:00 PM","097XX S WALLACE ST","HOMICIDE","FIRST DEGREE MURDER",1173985,1840099,2011,41.716635053089,-87.6383743039172,"(41.71663505308905, -87.63837430391717)"
"659118",20155,"11/15/2011 07:54:00 PM","117XX S LOWE AVE","HOMICIDE","FIRST DEGREE MURDER",1174010,1827293,2011,41.68149290951,-87.6386610415845,"(41.68149290950996, -87.63866104158454)"
"659894",20157,"11/15/2011 05:05:00 AM","040XX S FRANCISCO AVE","HOMICIDE","FIRST DEGREE MURDER",1157666,1877167,2011,41.8187011474911,-87.6971394304478,"(41.81870114749112, -87.69713943044779)"
"661164",20154,"11/13/2011 07:16:00 PM","027XX W 55TH ST","HOMICIDE","FIRST DEGREE MURDER",1158799,1868104,2011,41.7938080063865,-87.6932307648137,"(41.793808006386485, -87.69323076481373)"
"662983",20153,"11/11/2011 09:50:00 PM","019XX S HOYNE AVE","HOMICIDE","FIRST DEGREE MURDER",1162716,1890585,2011,41.8554174766316,-87.6782387506682,"(41.85541747663156, -87.67823875066816)"
"663778",20152,"11/11/2011 01:30:00 AM","062XX S EBERHART AVE","HOMICIDE","FIRST DEGREE MURDER",1180689,1863854,2011,41.7816703059976,-87.6130925256499,"(41.781670305997565, -87.61309252564995)"
"664010",20151,"11/10/2011 07:27:00 PM","090XX S HALSTED ST","HOMICIDE","FIRST DEGREE MURDER",1172597,1845067,2011,41.7302985802921,-87.643312050504,"(41.73029858029215, -87.64331205050395)"
"664625",20149,"11/10/2011 02:40:00 AM","014XX W 84TH ST","HOMICIDE","FIRST DEGREE MURDER",1168135,1849083,2011,41.7414160616103,-87.6595425932006,"(41.74141606161025, -87.65954259320061)"
"664668",20150,"11/10/2011 12:25:00 AM","056XX S LA SALLE ST","HOMICIDE","FIRST DEGREE MURDER",1176215,1867498,2011,41.791771481326,-87.6293857940154,"(41.791771481325995, -87.6293857940154)"
"665153",20148,"11/09/2011 02:00:00 PM","002XX W 207","HOMICIDE","FIRST DEGREE MURDER",1176856,1829971,2011,41.6887783033541,-87.6281629352249,"(41.68877830335409, -87.62816293522492)"
