"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"8117",9401304,"11/22/2013 03:10:00 PM","053XX N NEENAH AVE","SEX OFFENSE","PUBLIC INDECENCY",1131877,1935106,2013,41.9781785254932,-87.7903994330163,"(41.97817852549324, -87.79039943301629)"
"8656",9401571,"11/21/2013 09:00:00 PM","118XX S LAFAYETTE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178081,1826492,2013,41.6792038038957,-87.6237831845622,"(41.67920380389574, -87.62378318456216)"
"8676",9417229,"11/21/2013 08:20:00 PM","016XX N CALIFORNIA AVE","SEX OFFENSE","PUBLIC INDECENCY",1157411,1910584,2013,41.9104060488104,-87.6971664696032,"(41.91040604881035, -87.69716646960316)"
"8712",9401429,"11/21/2013 07:47:00 PM","034XX W MEDILL AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1153212,1915455,2013,41.9238569192039,-87.7124625185645,"(41.923856919203935, -87.71246251856448)"
"9071",9422328,"11/21/2013 12:30:00 PM","078XX S HONORE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",NA,NA,2013,NA,NA,""
"9243",9405129,"11/21/2013 08:24:00 AM","048XX N RIDGEWAY AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1150477,1931865,2013,41.9689411336938,-87.7220820408629,"(41.968941133693754, -87.72208204086289)"
"9643",9398269,"11/20/2013 05:53:00 PM","056XX N LINCOLN AVE","SEX OFFENSE","PUBLIC INDECENCY",1157442,1937295,2013,41.9837021104581,-87.6963233117673,"(41.983702110458104, -87.6963233117673)"
"9811",9399767,"11/20/2013 03:00:00 PM","081XX S MAY ST","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1170111,1850747,2013,41.7459396213445,-87.6522543766608,"(41.74593962134451, -87.65225437666084)"
"9899",9398512,"11/20/2013 01:00:00 PM","047XX W GLADYS AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1144974,1897898,2013,41.8758382599332,-87.7431762104411,"(41.8758382599332, -87.74317621044108)"
"10464",9420653,"11/19/2013 06:00:00 PM","015XX E 83RD PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1187717,1849878,2013,41.7431544862882,-87.5877706360626,"(41.74315448628824, -87.58777063606259)"
"10495",9396503,"11/19/2013 05:40:00 PM","110XX S WENTWORTH AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1176875,1831371,2013,41.6926196841333,-87.628051413482,"(41.69261968413334, -87.62805141348201)"
"10618",9397251,"11/19/2013 03:10:00 PM","067XX W NORTH AVE","SEX OFFENSE","PUBLIC INDECENCY",1130864,1909940,2013,41.9091377181343,-87.7947063807496,"(41.90913771813429, -87.79470638074962)"
"11359",9395080,"11/18/2013 04:20:00 PM","060XX S KEELER AVE","SEX OFFENSE","PUBLIC INDECENCY",1149454,1863889,2013,41.7824272184128,-87.727607553487,"(41.78242721841283, -87.72760755348705)"
"11599",9394725,"11/18/2013 11:58:00 AM","020XX W PERSHING RD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1163548,1878855,2013,41.8232116767425,-87.6755146680462,"(41.82321167674246, -87.67551466804622)"
"12364",9393204,"11/17/2013 10:09:00 AM","038XX W TAYLOR ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1150917,1895479,2013,41.8690860456444,-87.7214188023703,"(41.86908604564437, -87.72141880237028)"
"12555",9404348,"11/17/2013 01:00:00 AM","002XX W NORTH AVE","SEX OFFENSE","PUBLIC INDECENCY",1174055,1911024,2013,41.9112584048387,-87.6360100146832,"(41.91125840483872, -87.63601001468318)"
"12605",9395691,"11/17/2013 12:00:00 AM","009XX W 50TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1170831,1871716,2013,41.8034654131484,-87.6490047495254,"(41.803465413148366, -87.64900474952536)"
"12988",9393079,"11/16/2013 01:35:00 PM","008XX N KEDZIE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1154852,1905241,2013,41.8957960717521,-87.706710670546,"(41.89579607175205, -87.70671067054604)"
"13126",9409082,"11/16/2013 10:00:00 AM","012XX S FAIRFIELD AVE","SEX OFFENSE","OTHER",1158197,1893943,2013,41.8647255915197,-87.6947339464045,"(41.86472559151974, -87.69473394640451)"
"14562",9391153,"11/14/2013 04:00:00 PM","017XX N KOSTNER AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1146751,1911003,2013,41.9117661085694,-87.7363168349335,"(41.911766108569424, -87.7363168349335)"
"14980",9415464,"11/14/2013 12:00:00 AM","043XX S KARLOV AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1149694,1875568,2013,41.8144715126663,-87.7264253164217,"(41.81447151266632, -87.72642531642173)"
"15019",9388991,"11/13/2013 10:35:00 PM","078XX W HIGGINS AVE","SEX OFFENSE","PUBLIC INDECENCY",1123200,1937267,2013,41.984255023399,-87.8222625106021,"(41.98425502339904, -87.8222625106021)"
"15045",9389103,"11/13/2013 10:00:00 PM","050XX W WOLFRAM ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1141955,1918432,2013,41.93224231992,-87.7537516372004,"(41.932242319920036, -87.75375163720038)"
"15877",9387736,"11/12/2013 09:00:00 PM","003XX W CHICAGO AVE","SEX OFFENSE","PUBLIC INDECENCY",1174142,1905713,2013,41.8966828108054,-87.6358490464833,"(41.89668281080537, -87.63584904648329)"
"17584",9384790,"11/10/2013 11:20:00 AM","024XX W FARWELL AVE","SEX OFFENSE","PUBLIC INDECENCY",1158972,1945444,2013,42.0060319116648,-87.6904712281106,"(42.00603191166477, -87.69047122811055)"
"18320",9383876,"11/09/2013 11:10:00 AM","073XX S MAY ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1169890,1855867,2013,41.7599943791675,-87.6529157960575,"(41.75999437916753, -87.65291579605751)"
"18985",9383240,"11/08/2013 03:45:00 PM","056XX S KILDARE AVE","SEX OFFENSE","PUBLIC INDECENCY",1148709,1866584,2013,41.7898370947975,-87.7302696708533,"(41.789837094797456, -87.73026967085333)"
"19507",9381965,"11/07/2013 10:05:00 PM","046XX N WESTERN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1159567,1930918,2013,41.9661596937946,-87.6886844090312,"(41.96615969379457, -87.68868440903124)"
"19728",9381794,"11/07/2013 04:30:00 PM","049XX S COTTAGE GROVE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1182384,1872356,2013,41.8049614005067,-87.6066148189509,"(41.804961400506656, -87.60661481895086)"
"19986",9390907,"11/07/2013 10:40:00 AM","0000X N MENARD AVE","SEX OFFENSE","OTHER",1137668,1899951,2013,41.8816066834641,-87.7699521072163,"(41.88160668346414, -87.76995210721633)"
"20161",9380713,"11/07/2013 03:00:00 AM","018XX S TRUMBULL AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1153611,1891115,2013,41.8570576169875,-87.7116444108417,"(41.857057616987525, -87.71164441084169)"
"20252",9389141,"11/06/2013 10:30:00 PM","061XX W ROSCOE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1134523,1922000,2013,41.9421679231532,-87.7809792447147,"(41.942167923153214, -87.7809792447147)"
"21568",9388265,"11/05/2013 10:30:00 AM","066XX N HARLEM AVE","SEX OFFENSE","PUBLIC INDECENCY",1127339,1943735,2013,42.0019350534539,-87.8068932615353,"(42.0019350534539, -87.80689326153534)"
"21673",9377848,"11/05/2013 07:30:00 AM","040XX S INDIANA AVE","SEX OFFENSE","PUBLIC INDECENCY",1178229,1878171,2013,41.8210136542324,-87.6216768230219,"(41.82101365423235, -87.62167682302187)"
"22989",9376667,"11/03/2013 02:00:00 PM","025XX N KEDZIE BLVD","SEX OFFENSE","PUBLIC INDECENCY",1154522,1916902,2013,41.9278014744373,-87.7076102462429,"(41.9278014744373, -87.70761024624285)"
"25336",9372627,"10/31/2013 06:45:00 PM","016XX W LE MOYNE ST","SEX OFFENSE","OTHER",1164983,1910202,2013,41.9092003368237,-87.6693607357618,"(41.909200336823694, -87.66936073576177)"
"25643",9422244,"10/31/2013 12:00:00 PM","012XX W 79TH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",NA,NA,2013,NA,NA,""
"26730",9369370,"10/30/2013 01:07:00 AM","026XX E 79TH ST","SEX OFFENSE","PUBLIC INDECENCY",1194923,1853051,2013,41.7516870941998,-87.5612636936513,"(41.75168709419975, -87.56126369365127)"
"27132",9368889,"10/29/2013 04:10:00 PM","043XX W 56TH ST","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1148619,1867165,2013,41.7914331816678,-87.7305847432884,"(41.79143318166782, -87.73058474328843)"
"27488",9368264,"10/29/2013 07:30:00 AM","046XX S CALIFORNIA AVE","SEX OFFENSE","PUBLIC INDECENCY",1158438,1873911,2013,41.809750551934,-87.6943962492956,"(41.80975055193402, -87.69439624929555)"
"27891",9368394,"10/28/2013 05:20:00 PM","054XX N CUMBERLAND AVE","SEX OFFENSE","PUBLIC INDECENCY",1119277,1935217,2013,41.9786929176136,-87.836734845306,"(41.97869291761355, -87.83673484530601)"
"27931",9367482,"10/28/2013 04:21:00 PM","065XX S FRANCISCO AVE","SEX OFFENSE","PUBLIC INDECENCY",1158220,1860843,2013,41.7738946053059,-87.6955514292149,"(41.77389460530588, -87.69555142921487)"
"28240",9369616,"10/28/2013 10:00:00 AM","069XX S CLYDE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1191371,1859314,2013,41.7689600080135,-87.5740773048589,"(41.76896000801349, -87.57407730485893)"
"28552",9366318,"10/27/2013 08:40:00 PM","015XX N CICERO AVE","SEX OFFENSE","PUBLIC INDECENCY",1144134,1909976,2013,41.9089974946749,-87.7459568421085,"(41.908997494674914, -87.74595684210846)"
"28571",9366431,"10/27/2013 08:00:00 PM","031XX N MILWAUKEE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1150755,1920489,2013,41.9377191032289,-87.7213585290585,"(41.93771910322888, -87.72135852905852)"
"29192",9368386,"10/26/2013 11:30:00 PM","049XX S KIMBARK AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1185550,1872501,2013,41.8052852465529,-87.5949988761952,"(41.80528524655286, -87.59499887619523)"
"29723",9365452,"10/26/2013 10:00:00 AM","054XX N BROADWAY","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167283,1936517,2013,41.9813607145394,-87.6601523922578,"(41.98136071453938, -87.66015239225779)"
"31062",9362906,"10/24/2013 04:00:00 PM","054XX S MOZART ST","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1158350,1868154,2013,41.793954375561,-87.694875868184,"(41.793954375561, -87.69487586818398)"
"31747",9388746,"10/23/2013 05:00:00 PM","0000X S LA SALLE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175107,1899909,2013,41.8807347280188,-87.6324789107928,"(41.880734728018844, -87.63247891079277)"
"31961",9361798,"10/23/2013 12:30:00 PM","091XX S ELLIS AVE","SEX OFFENSE","PUBLIC INDECENCY",1184520,1844690,2013,41.7289934594016,-87.599646496819,"(41.72899345940157, -87.599646496819)"
"31993",9367246,"10/23/2013 12:00:00 PM","024XX W TAYLOR ST","SEX OFFENSE","SEX RELATION IN FAMILY",1160301,1895678,2013,41.869443392664,-87.6869621936902,"(41.869443392664024, -87.68696219369019)"
"32079",9378303,"10/23/2013 10:00:00 AM","012XX S DAMEN AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1163201,1894244,2013,41.865447950794,-87.6763558061365,"(41.86544795079404, -87.67635580613653)"
"32234",9369402,"10/23/2013 12:30:00 AM","0000X W C10 ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1099138,1934761,2013,41.9777380780777,-87.910807646099,"(41.9777380780777, -87.910807646099)"
"33487",9359064,"10/21/2013 11:30:00 AM","016XX N CLYBOURN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1170322,1910867,2013,41.910910050259,-87.6497283033029,"(41.91091005025904, -87.64972830330285)"
"33576",9415341,"10/21/2013 09:00:00 AM","026XX W POPE JOHN PAUL II DR","SEX OFFENSE","OTHER",1159381,1876089,2013,41.8157079661218,-87.6908777278103,"(41.8157079661218, -87.6908777278103)"
"34164",9356781,"10/20/2013 01:30:00 PM","065XX N NORDICA AVE","SEX OFFENSE","PUBLIC INDECENCY",1128458,1943503,2013,42.0012794711655,-87.8027817969254,"(42.00127947116552, -87.80278179692544)"
"34722",9356253,"10/19/2013 07:30:00 PM","023XX E 93RD ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1193363,1843796,2013,41.7263288357887,-87.5672821439041,"(41.72632883578868, -87.56728214390408)"
"34872",9355907,"10/19/2013 03:45:00 PM","033XX S UNION AVE","SEX OFFENSE","PUBLIC INDECENCY",1172134,1882889,2013,41.8340966330852,-87.6438972475092,"(41.83409663308524, -87.64389724750916)"
"35463",9355473,"10/18/2013 09:00:00 PM","056XX S ARTESIAN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1161038,1866944,2013,41.7905787717959,-87.6850525285772,"(41.790578771795936, -87.68505252857719)"
"35786",9367222,"10/18/2013 02:00:00 PM","034XX W 77TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1154659,1853379,2013,41.7534839349456,-87.708804118782,"(41.75348393494563, -87.70880411878198)"
"35868",9355153,"10/18/2013 12:00:00 PM","054XX W WALTON ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1139587,1905756,2013,41.8975015439472,-87.7627637566573,"(41.897501543947236, -87.76276375665735)"
"36028",9354235,"10/18/2013 07:20:00 AM","046XX N SHERIDAN RD","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1168742,1931180,2013,41.9666842467539,-87.6549420993269,"(41.96668424675386, -87.65494209932686)"
"36590",9393287,"10/17/2013 01:28:00 PM","087XX S ADA ST","SEX OFFENSE","OTHER",1168904,1846530,2013,41.7343937091795,-87.6567985481552,"(41.73439370917952, -87.6567985481552)"
"36714",9379960,"10/17/2013 10:00:00 AM","052XX W WAVELAND AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1140475,1924054,2013,41.9476969699871,-87.7590521127866,"(41.94769696998711, -87.75905211278656)"
"37005",9351980,"10/16/2013 09:00:00 PM","013XX W NORTH SHORE AVE","SEX OFFENSE","PUBLIC INDECENCY",1165814,1944525,2013,42.0033664214758,-87.6653251691441,"(42.003366421475775, -87.6653251691441)"
"37022",9351983,"10/16/2013 08:35:00 PM","052XX N LINCOLN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1158558,1934836,2013,41.9769316531915,-87.6922865310527,"(41.976931653191464, -87.69228653105266)"
"37252",9353755,"10/16/2013 03:45:00 PM","002XX E PERSHING RD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178741,1879230,2013,41.8239079829477,-87.6197663092,"(41.823907982947745, -87.61976630920002)"
"37376",9351575,"10/16/2013 01:00:00 PM","053XX S MARSHFIELD AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1166289,1869298,2013,41.796928163843,-87.665731346707,"(41.79692816384299, -87.66573134670698)"
"37576",9353499,"10/16/2013 08:00:00 AM","022XX W ADAMS ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1161735,1899087,2013,41.8787682474201,-87.6816025618273,"(41.878768247420105, -87.68160256182735)"
"38134",9358155,"10/15/2013 12:45:00 PM","074XX S YATES BLVD","SEX OFFENSE","PUBLIC INDECENCY",1193535,1856113,2013,41.7601235302202,-87.5662499158398,"(41.76012353022016, -87.5662499158398)"
"38341",9352859,"10/15/2013 07:25:00 AM","015XX N SEDGWICK ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1173322,1910667,2013,41.9102951005356,-87.6387134081056,"(41.910295100535635, -87.63871340810562)"
"39845",9347633,"10/13/2013 04:00:00 AM","016XX W FARGO AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1164032,1949526,2013,42.0171272305451,-87.6717388691352,"(42.01712723054509, -87.67173886913517)"
"39880",9347504,"10/13/2013 02:44:00 AM","050XX S ARTESIAN AVE","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1160920,1871223,2013,41.8023233454279,-87.6853669398164,"(41.802323345427936, -87.68536693981642)"
"40484",9348161,"10/12/2013 11:47:00 AM","018XX W MORSE AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1162614,1946046,2013,42.0076079905641,-87.6770549249847,"(42.00760799056414, -87.67705492498467)"
"40587",9346418,"10/12/2013 08:55:00 AM","045XX W 59TH ST","SEX OFFENSE","PUBLIC INDECENCY",1147075,1865141,2013,41.7859085669515,-87.7362979010626,"(41.785908566951456, -87.73629790106257)"
"41248",9345841,"10/11/2013 01:30:00 PM","005XX N PARKSIDE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1138619,1903346,2013,41.8909058145314,-87.7663776476924,"(41.89090581453137, -87.76637764769238)"
"41654",9401303,"10/11/2013 12:00:00 AM","051XX S SAWYER AVE","SEX OFFENSE","OTHER",1155626,1870196,2013,41.7996129908655,-87.7048099560064,"(41.799612990865526, -87.70480995600636)"
"41715",9345811,"10/10/2013 10:30:00 PM","064XX N SHERIDAN RD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167086,1942670,2013,41.9982489390762,-87.6606991640109,"(41.9982489390762, -87.66069916401085)"
"41949",9346728,"10/10/2013 05:45:00 PM","033XX S STATE ST","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1176782,1883068,2013,41.8344841885659,-87.6268373504527,"(41.83448418856588, -87.62683735045267)"
"42297",9354255,"10/10/2013 10:00:00 AM","014XX N LONG AVE","SEX OFFENSE","OTHER",1140125,1909183,2013,41.9068958008594,-87.7607037004172,"(41.90689580085939, -87.76070370041722)"
"42806",9342906,"10/09/2013 05:30:00 PM","055XX N VIRGINIA AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1155099,1936746,2013,41.9822431196495,-87.7049553078983,"(41.98224311964953, -87.70495530789826)"
"42893",9342916,"10/09/2013 03:50:00 PM","095XX S PROSPECT AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1166551,1841524,2013,41.720706915509,-87.6655611688869,"(41.720706915509, -87.66556116888685)"
"42912",9343381,"10/09/2013 03:30:00 PM","025XX W 60TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1160698,1864839,2013,41.7848093966041,-87.6863573117179,"(41.784809396604146, -87.68635731171788)"
"42939",9343686,"10/09/2013 03:00:00 PM","062XX N LEAVITT ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1160554,1941577,2013,41.9953879966974,-87.6847586350723,"(41.995387996697396, -87.68475863507227)"
"43363",9350333,"10/09/2013 12:00:00 AM","018XX S PAULINA ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1165287,1891278,2013,41.8572649188561,-87.6687823103189,"(41.85726491885613, -87.66878231031886)"
"43565",9342846,"10/08/2013 07:30:00 PM","003XX N PULASKI RD","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1149713,1901689,2013,41.8861504502089,-87.7256776101821,"(41.88615045020893, -87.7256776101821)"
"43765",9340983,"10/08/2013 03:01:00 PM","051XX W CONCORD PL","SEX OFFENSE","PUBLIC INDECENCY",1141902,1910446,2013,41.9103288761028,-87.7541446230101,"(41.91032887610281, -87.75414462301015)"
"43890",9342241,"10/08/2013 12:05:00 PM","100XX S WOODLAWN AVE","SEX OFFENSE","PUBLIC INDECENCY",1186574,1838839,2013,41.7128893699427,-87.5923067859683,"(41.71288936994265, -87.59230678596832)"
"43923",9340633,"10/08/2013 11:00:00 AM","020XX E 71ST ST","SEX OFFENSE","OTHER",1190805,1858360,2013,41.7663558481073,-87.5761827333633,"(41.766355848107274, -87.57618273336325)"
"44737",9339426,"10/07/2013 10:00:00 AM","003XX W ADAMS ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1174199,1899442,2013,41.8794735501529,-87.6358269151253,"(41.879473550152916, -87.6358269151253)"
"45409",9337840,"10/06/2013 10:30:00 AM","013XX N KEELER AVE","SEX OFFENSE","PUBLIC INDECENCY",1148178,1908472,2013,41.9047934141942,-87.7311397001682,"(41.90479341419416, -87.73113970016816)"
"45534",9340870,"10/06/2013 04:00:00 AM","007XX N DEARBORN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175758,1905617,2013,41.8963831784301,-87.6299167059124,"(41.896383178430106, -87.62991670591235)"
"45598",9337589,"10/06/2013 01:35:00 AM","010XX W ARMITAGE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1169119,1913516,2013,41.9182052798245,-87.6540705994353,"(41.91820527982452, -87.65407059943526)"
"46412",9340058,"10/05/2013 02:00:00 AM","014XX N KEDVALE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1148416,1909236,2013,41.9068853194131,-87.7302457171362,"(41.90688531941308, -87.73024571713617)"
"46664",9336541,"10/04/2013 08:47:00 PM","025XX E 83RD ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1194772,1850397,2013,41.7444080232345,-87.56190422153,"(41.74440802323451, -87.56190422152999)"
"46912",9336173,"10/04/2013 03:40:00 PM","022XX N MAGNOLIA AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167650,1915009,2013,41.9223339571288,-87.6594246664032,"(41.922333957128764, -87.6594246664032)"
"47057",9340618,"10/04/2013 12:30:00 PM","002XX E RANDOLPH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1177892,1901183,2013,41.8841677867346,-87.6222139809011,"(41.88416778673463, -87.62221398090108)"
"47201",9357577,"10/04/2013 09:00:00 AM","002XX E RANDOLPH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1177892,1901183,2013,41.8841677867346,-87.6222139809011,"(41.88416778673463, -87.62221398090108)"
"47209",9344269,"10/04/2013 08:50:00 AM","009XX W BELMONT AVE","SEX OFFENSE","PUBLIC INDECENCY",1169432,1921396,2013,41.939821572662,-87.6526907978498,"(41.93982157266202, -87.65269079784981)"
"47241",9360633,"10/04/2013 08:00:00 AM","002XX E RANDOLPH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1177892,1901183,2013,41.8841677867346,-87.6222139809011,"(41.88416778673463, -87.62221398090108)"
"47310",9335069,"10/04/2013 03:08:00 AM","056XX N CLARK ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1164888,1937808,2013,41.9849545721838,-87.6689236072632,"(41.984954572183824, -87.66892360726318)"
