"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"972553",7899571,"12/28/2010 09:00:00 AM","052XX W SUNNYSIDE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1140806,1929478,2010,41.9625748279387,-87.7577015009581,"(41.96257482793869, -87.75770150095812)"
"973397",7875581,"12/27/2010 12:00:00 AM","047XX N WINCHESTER AVE","SEX OFFENSE","OTHER",1162522,1931401,2010,41.9674235440385,-87.6778058278128,"(41.96742354403852, -87.67780582781276)"
"973708",7862364,"12/26/2010 03:00:00 PM","031XX W 63RD ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1156769,1862654,2010,41.7788936627571,-87.7008217184866,"(41.778893662757135, -87.70082171848655)"
"974868",7861308,"12/24/2010 02:00:00 PM","001XX N CENTRAL AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1138992,1900263,2010,41.8824388984391,-87.7650827613673,"(41.88243889843915, -87.7650827613673)"
"975189",7860615,"12/24/2010 01:30:00 AM","021XX S KEDZIE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1155307,1889827,2010,41.8534893335274,-87.7054536782746,"(41.853489333527435, -87.70545367827462)"
"975397",7909944,"12/23/2010 08:30:00 PM","022XX W OHIO ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1161233,1904004,2010,41.8922713655205,-87.6833090503656,"(41.89227136552051, -87.6833090503656)"
"975901",7894017,"12/23/2010 09:00:00 AM","079XX S LANGLEY AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1182228,1852638,2010,41.7508569699204,-87.6077970946585,"(41.75085696992036, -87.60779709465848)"
"976897",7858108,"12/22/2010 06:15:00 AM","055XX N KENMORE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1168283,1937194,2010,41.9831967944256,-87.6564550426724,"(41.98319679442555, -87.65645504267245)"
"977798",8355650,"12/21/2010 12:00:00 AM","106XX S TORRENCE AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1195507,1834714,2010,41.7013543408874,-87.5597275429987,"(41.70135434088744, -87.55972754299867)"
"978346",8020851,"12/20/2010 11:00:00 AM","001XX W ELM ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175116,1908109,2010,41.9032357717197,-87.6321998260113,"(41.90323577171972, -87.63219982601127)"
"978551",7854520,"12/20/2010 03:15:00 AM","012XX N STATE PKWY","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1176022,1908672,2010,41.90476030211,-87.6288549546847,"(41.904760302109985, -87.62885495468473)"
"978610",8217454,"12/20/2010 12:01:00 AM","014XX S KEDZIE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1155216,1893069,2010,41.8623875684617,-87.7057006990996,"(41.8623875684617, -87.70570069909962)"
"978729",7855632,"12/19/2010 09:00:00 PM","029XX W WARREN BLVD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1156697,1900250,2010,41.8820631239055,-87.7000696478955,"(41.88206312390548, -87.70006964789555)"
"979160",7854482,"12/19/2010 08:30:00 AM","018XX S HAMLIN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1151383,1890802,2010,41.8562426844518,-87.7198306879704,"(41.85624268445184, -87.71983068797044)"
"979741",7867231,"12/18/2010 03:00:00 PM","025XX S ALBANY AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1156055,1887169,2010,41.8461804373119,-87.7027798740796,"(41.84618043731187, -87.70277987407957)"
"979915",7857845,"12/18/2010 10:50:00 AM","0000X W 95TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1177743,1841988,2010,41.7217346548359,-87.6245535938707,"(41.72173465483593, -87.6245535938707)"
"980365",7876078,"12/17/2010 08:00:00 PM","014XX W 73RD ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1167902,1856376,2010,41.7614340615609,-87.6601872336168,"(41.76143406156091, -87.66018723361675)"
"980920",7858845,"12/17/2010 08:00:00 AM","012XX N LA SALLE DR","SEX OFFENSE","PUBLIC INDECENCY",1174865,1908690,2010,41.9048356898655,-87.6331043708449,"(41.904835689865465, -87.63310437084489)"
"982301",7918680,"12/15/2010 04:00:00 PM","044XX N MARMORA AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1136166,1929130,2010,41.9617041511186,-87.7747695977486,"(41.96170415111856, -87.77476959774863)"
"982619",7857427,"12/15/2010 10:30:00 AM","014XX W WILLOW ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1166482,1912013,2010,41.914137861688,-87.6638021745188,"(41.914137861688026, -87.66380217451882)"
"982638",8007699,"12/15/2010 10:00:00 AM","010XX W 110TH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1171415,1831911,2010,41.6942224707982,-87.6480256653497,"(41.69422247079816, -87.64802566534975)"
"983287",7900074,"12/14/2010 02:30:00 PM","050XX S BLACKSTONE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1186813,1871937,2010,41.803707724374,-87.5903846597789,"(41.803707724374, -87.59038465977892)"
"984142",7845898,"12/13/2010 11:40:00 AM","096XX S WENTWORTH AVE","SEX OFFENSE","ATT AGG CRIMINAL SEXUAL ABUSE",1176691,1840820,2010,41.7185532090496,-87.6284418976215,"(41.71855320904955, -87.62844189762151)"
"984601",7844978,"12/12/2010 06:30:00 PM","059XX S INDIANA AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178664,1865342,2010,41.7857998302367,-87.6204713743828,"(41.785799830236655, -87.62047137438279)"
"984683",7844812,"12/12/2010 04:00:00 PM","023XX S LAWNDALE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1152028,1888395,2010,41.8496249166526,-87.7175265489542,"(41.849624916652616, -87.71752654895418)"
"985049",7844300,"12/12/2010 12:31:00 AM","060XX N PAULINA ST","SEX OFFENSE","PUBLIC INDECENCY",1164049,1940137,2010,41.9913632379306,-87.6719432070604,"(41.99136323793058, -87.6719432070604)"
"985062",7846583,"12/12/2010 12:01:00 AM","041XX W 81ST PL","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1150535,1850304,2010,41.7451267582161,-87.723997070213,"(41.74512675821606, -87.72399707021296)"
"985143",7844593,"12/11/2010 10:00:00 PM","040XX W CRYSTAL ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1149016,1908066,2010,41.9036631250859,-87.7280719741483,"(41.90366312508592, -87.72807197414829)"
"985674",7843759,"12/11/2010 08:20:00 AM","072XX S RACINE AVE","SEX OFFENSE","PUBLIC INDECENCY",1169527,1857011,2010,41.763141534527,-87.6542130917361,"(41.763141534526966, -87.65421309173605)"
"986526",8583056,"12/10/2010 11:00:00 AM","022XX S GROVE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",NA,NA,2010,NA,NA,""
"986545",7842959,"12/10/2010 10:30:00 AM","016XX S SPAULDING AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1154677,1891457,2010,41.8579748566198,-87.7077224246692,"(41.85797485661979, -87.70772242466923)"
"987237",7841422,"12/09/2010 03:30:00 PM","012XX N WOLCOTT AVE","SEX OFFENSE","PUBLIC INDECENCY",1163450,1908760,2010,41.905275811299,-87.6750329279308,"(41.90527581129903, -87.67503292793077)"
"987375",7841531,"12/09/2010 12:50:00 PM","057XX W NORTH AVE","SEX OFFENSE","PUBLIC INDECENCY",1137873,1910097,2010,41.9094448812742,-87.7689542704398,"(41.90944488127422, -87.76895427043985)"
"987662",7886368,"12/09/2010 01:00:00 AM","034XX W FULLERTON AVE","SEX OFFENSE","OTHER",1152934,1915701,2010,41.9245374826717,-87.7134774705969,"(41.924537482671674, -87.7134774705969)"
"988148",7849324,"12/08/2010 01:30:00 PM","052XX N NAGLE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1132532,1934464,2010,41.9764053993135,-87.7880056479342,"(41.97640539931348, -87.78800564793421)"
"988364",7839643,"12/08/2010 08:40:00 AM","013XX W LEXINGTON ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1167455,1896691,2010,41.8720723229361,-87.6606688563237,"(41.87207232293615, -87.6606688563237)"
"988445",7929016,"12/08/2010 03:14:00 AM","044XX W BARRY AVE","SEX OFFENSE","ATT AGG CRIMINAL SEXUAL ABUSE",1146025,1920194,2010,41.9370009363349,-87.7387498394609,"(41.93700093633491, -87.73874983946085)"
"990439",7835557,"12/05/2010 04:05:00 PM","039XX W FULLERTON AVE","SEX OFFENSE","PUBLIC INDECENCY",1149948,1915631,2010,41.9244041029883,-87.7244512194673,"(41.92440410298828, -87.72445121946731)"
"990788",7835072,"12/05/2010 03:14:00 AM","045XX N KEDZIE AVE","SEX OFFENSE","PUBLIC INDECENCY",1154185,1930210,2010,41.9643263100533,-87.708492107421,"(41.964326310053295, -87.70849210742098)"
"991346",7834646,"12/04/2010 03:00:00 PM","024XX W 71ST ST","SEX OFFENSE","PUBLIC INDECENCY",1161175,1857464,2010,41.7645615003893,-87.6848123271014,"(41.764561500389334, -87.68481232710137)"
"991380",7836723,"12/04/2010 02:00:00 PM","010XX N LAWLER AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1142538,1906730,2010,41.9001199465887,-87.7519007038115,"(41.90011994658867, -87.7519007038115)"
"991450",7834850,"12/04/2010 12:00:00 PM","066XX S GREENWOOD AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1184326,1860973,2010,41.7736802139631,-87.599848651966,"(41.773680213963075, -87.59984865196597)"
"991562",7838316,"12/04/2010 09:00:00 AM","020XX S WASHTENAW AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1158633,1890280,2010,41.8546650276667,-87.6932336383835,"(41.85466502766671, -87.69323363838355)"
"991796",7867814,"12/03/2010 11:30:00 PM","042XX W 21ST PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1148227,1889453,2010,41.8526021534904,-87.7314496450261,"(41.8526021534904, -87.73144964502612)"
"992383",7836569,"12/03/2010 12:00:00 PM","040XX W LAKE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1149614,1901481,2010,41.8855815987482,-87.7260465691437,"(41.885581598748246, -87.72604656914372)"
"992467",7833727,"12/03/2010 10:00:00 AM","104XX S TORRENCE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1195560,1836067,2010,41.7050658013614,-87.5594889614679,"(41.705065801361414, -87.55948896146793)"
"992898",7836983,"12/02/2010 08:00:00 PM","066XX S PEORIA ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1171487,1860902,2010,41.7737762255868,-87.6469155249881,"(41.77377622558679, -87.64691552498809)"
"993061",7876265,"12/02/2010 04:45:00 PM","004XX W 76TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1174907,1854583,2010,41.7563605641732,-87.634566747175,"(41.75636056417319, -87.63456674717501)"
"993495",7857542,"12/02/2010 08:00:00 AM","046XX S ROCKWELL ST","SEX OFFENSE","PUBLIC INDECENCY",1159766,1874038,2010,41.8100718594758,-87.6895218329497,"(41.81007185947576, -87.68952183294974)"
"993688",7830520,"12/01/2010 11:35:00 PM","082XX S BISHOP ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1168146,1849864,2010,41.7435589998666,-87.6594798820389,"(41.74355899986658, -87.65947988203892)"
"993910",7833837,"12/01/2010 06:40:00 PM","046XX S WOOD ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1165082,1874123,2010,41.8101941722077,-87.6700210104536,"(41.81019417220772, -87.67002101045364)"
"994609",8252001,"12/01/2010 12:00:00 AM","050XX W DEMING PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1142412,1916539,2010,41.92703924783,-87.7521193565082,"(41.92703924782998, -87.75211935650825)"
"994997",7828706,"11/30/2010 03:25:00 PM","037XX W 64TH PL","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1152438,1861532,2010,41.7759010409524,-87.7167291904141,"(41.77590104095245, -87.71672919041407)"
"996288",7828004,"11/29/2010 07:45:00 AM","032XX W CATALPA AVE","SEX OFFENSE","PUBLIC INDECENCY",1153866,1936414,2010,41.9813568259092,-87.7094988809285,"(41.981356825909174, -87.70949888092845)"
"996310",7828112,"11/29/2010 06:30:00 AM","046XX S LAKE PARK AVE","SEX OFFENSE","PUBLIC INDECENCY",1186064,1874360,2010,41.8103743424661,-87.5930550353557,"(41.81037434246608, -87.59305503535568)"
"996790",7833989,"11/28/2010 04:00:00 PM","006XX E 92ND ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1182354,1844080,2010,41.7273699364963,-87.6075998362235,"(41.72736993649633, -87.60759983622346)"
"997915",7824577,"11/27/2010 10:00:00 AM","016XX W LAKE ST","SEX OFFENSE","PUBLIC INDECENCY",1165638,1901465,2010,41.8852114437644,-87.6672037681773,"(41.885211443764426, -87.66720376817729)"
"999621",7822371,"11/25/2010 01:40:00 AM","004XX W 75TH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1174503,1855236,2010,41.7581614703442,-87.6360279224377,"(41.75816147034419, -87.63602792243769)"
"999672",8351637,"11/25/2010 12:01:00 AM","054XX S DAMEN AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1163906,1868676,2010,41.7952717713789,-87.6744875791831,"(41.79527177137894, -87.67448757918314)"
"999927",7821374,"11/24/2010 06:50:00 PM","052XX N PULASKI RD","SEX OFFENSE","PUBLIC INDECENCY",1148745,1934320,2010,41.9757115531035,-87.7283868774187,"(41.97571155310352, -87.72838687741871)"
"999986",8070214,"11/24/2010 05:45:00 PM","057XX W NORTH AVE","SEX OFFENSE","PUBLIC INDECENCY",1137873,1910097,2010,41.9094448812742,-87.7689542704398,"(41.90944488127422, -87.76895427043985)"
"1000235",7821186,"11/24/2010 12:40:00 PM","050XX W GLADYS AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1143043,1897836,2010,41.8757043395414,-87.7502677752204,"(41.87570433954142, -87.75026777522035)"
"1000296",7827381,"11/24/2010 11:30:00 AM","104XX S STATE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178053,1835839,2010,41.7048539607614,-87.6236037744207,"(41.704853960761426, -87.62360377442067)"
"1001940",7819258,"11/22/2010 03:00:00 PM","007XX W EASTMAN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1171108,1909398,2010,41.9068618075527,-87.6468840264652,"(41.90686180755267, -87.64688402646516)"
"1002322",7818219,"11/22/2010 07:00:00 AM","101XX S SANGAMON ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1171738,1837330,2010,41.7090859828171,-87.6466848910251,"(41.709085982817115, -87.64668489102512)"
"1002418",7816652,"11/22/2010 01:10:00 AM","012XX W 71ST ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1169272,1857660,2010,41.7649279948987,-87.6551289588228,"(41.76492799489869, -87.6551289588228)"
"1003218",7815755,"11/21/2010 04:15:00 AM","039XX S MICHIGAN AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1177848,1879096,2010,41.8235605812933,-87.6230464529976,"(41.8235605812933, -87.62304645299763)"
"1003617",7815259,"11/20/2010 07:30:00 PM","016XX W BARRY AVE","SEX OFFENSE","PUBLIC INDECENCY",1164917,1920606,2010,41.9377509433468,-87.669307229429,"(41.93775094334677, -87.66930722942901)"
"1003779",7825508,"11/20/2010 04:45:00 PM","044XX N SEELEY AVE","SEX OFFENSE","PUBLIC INDECENCY",1161811,1929517,2010,41.9622686577833,-87.6804728785489,"(41.962268657783255, -87.68047287854887)"
"1005179",7814890,"11/19/2010 09:00:00 AM","002XX W HURON ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1174402,1904982,2010,41.8946711031708,-87.6349159753239,"(41.89467110317078, -87.63491597532392)"
"1005297",7813500,"11/19/2010 06:00:00 AM","062XX S MOZART ST","SEX OFFENSE","PUBLIC INDECENCY",1158405,1863337,2010,41.7807347345062,-87.694805366599,"(41.78073473450616, -87.69480536659901)"
"1005486",7812469,"11/18/2010 10:45:00 PM","037XX W WABANSIA AVE","SEX OFFENSE","PUBLIC INDECENCY",1151091,1911076,2010,41.9118824240348,-87.7203709530734,"(41.91188242403478, -87.72037095307343)"
"1005964",7813121,"11/18/2010 01:20:00 PM","068XX S LAWNDALE AVE","SEX OFFENSE","PUBLIC INDECENCY",1152924,1859010,2010,41.768970700105,-87.7150140066283,"(41.76897070010497, -87.7150140066283)"
"1006601",7810865,"11/17/2010 07:00:00 PM","0000X E RANDOLPH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1176898,1901254,2010,41.8843851589982,-87.6258618686664,"(41.884385158998235, -87.62586186866645)"
"1007217",7812341,"11/17/2010 05:00:00 AM","021XX W 21ST ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1162144,1890084,2010,41.8540546389503,-87.6803522417882,"(41.85405463895029, -87.68035224178816)"
"1008356",7822908,"11/15/2010 09:00:00 PM","079XX S LA SALLE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1176610,1852534,2010,41.7506997384469,-87.6283871558172,"(41.7506997384469, -87.62838715581717)"
"1008400",7806999,"11/15/2010 08:30:00 PM","111XX S BELL AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1163359,1830584,2010,41.6907530528311,-87.6775579251759,"(41.6907530528311, -87.67755792517592)"
"1008542",7917147,"11/15/2010 06:00:00 PM","042XX N WESTERN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1159657,1927915,2010,41.9579174460262,-87.6884365957908,"(41.957917446026244, -87.68843659579085)"
"1008552",7833717,"11/15/2010 06:00:00 PM","042XX W JACKSON BLVD","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1148095,1898307,2010,41.8769011445127,-87.7317063917055,"(41.87690114451273, -87.73170639170546)"
"1008676",7808395,"11/15/2010 03:30:00 PM","073XX S ABERDEEN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1170295,1856061,2010,41.7605179399878,-87.6514258337053,"(41.76051793998779, -87.65142583370532)"
"1008961",7806007,"11/15/2010 10:35:00 AM","002XX E RANDOLPH ST","SEX OFFENSE","PUBLIC INDECENCY",1177892,1901182,2010,41.8841650426825,-87.62221401133,"(41.88416504268254, -87.62221401133)"
"1009032",8033897,"11/15/2010 09:00:00 AM","035XX W 63RD PL","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1153614,1862227,2010,41.7777850085797,-87.7123996327408,"(41.77778500857972, -87.71239963274078)"
"1009097",7813329,"11/15/2010 08:00:00 AM","075XX S EMERALD AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1172574,1854584,2010,41.756414989833,-87.6431166673758,"(41.756414989832955, -87.64311666737579)"
"1009488",7805128,"11/14/2010 07:15:00 PM","087XX S MARQUETTE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1195725,1847746,2010,41.7371099666444,-87.558499848513,"(41.7371099666444, -87.55849984851302)"
"1010134",7804214,"11/14/2010 12:45:00 AM","022XX N LINCOLN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1171506,1915312,2010,41.9230813751265,-87.6452477246945,"(41.923081375126486, -87.6452477246945)"
"1010226",7804134,"11/13/2010 10:30:00 PM","035XX W LAWRENCE AVE","SEX OFFENSE","OTHER",1151817,1931703,2010,41.9684702556718,-87.7171591400802,"(41.968470255671754, -87.71715914008024)"
"1010899",7803372,"11/13/2010 06:20:00 AM","057XX S CALUMET AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1179419,1867138,2010,41.7907110149322,-87.6176483931084,"(41.7907110149322, -87.61764839310837)"
"1012119",7803989,"11/12/2010 12:46:00 AM","016XX W 43RD ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1166139,1876155,2010,41.8157477542859,-87.6660861971894,"(41.81574775428586, -87.66608619718937)"
"1012338",7801094,"11/11/2010 08:34:53 PM","132XX S BURLEY AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1199721,1817516,2010,41.6540563610559,-87.5448738683197,"(41.65405636105587, -87.54487386831971)"
"1012352",7802544,"11/11/2010 08:25:00 PM","050XX S BLACKSTONE AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1186739,1871671,2010,41.802979556259,-87.5906644799491,"(41.802979556259004, -87.59066447994907)"
"1012650",7806884,"11/11/2010 04:00:00 PM","103XX S WALLACE ST","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1174099,1835970,2010,41.705301954921,-87.6380788808166,"(41.70530195492097, -87.63807888081664)"
"1013024",7802055,"11/11/2010 07:45:00 AM","084XX S ABERDEEN ST","SEX OFFENSE","PUBLIC INDECENCY",1170410,1849038,2010,41.7412433927154,-87.6512084192435,"(41.741243392715376, -87.6512084192435)"
"1013628",8700258,"11/10/2010 04:00:00 PM","066XX S KENNETH AVE","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",NA,NA,2010,NA,NA,""
"1013874",7806667,"11/10/2010 12:00:00 PM","026XX W 23RD ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1158865,1888585,2010,41.8500090171066,-87.6924285324666,"(41.85000901710662, -87.69242853246665)"
"1014016",7800575,"11/10/2010 09:35:00 AM","010XX N DRAKE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1152485,1906499,2010,41.8992952558169,-87.7153709111698,"(41.89929525581688, -87.71537091116984)"
"1014404",7799476,"11/09/2010 10:00:00 PM","073XX S ABERDEEN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1170293,1856116,2010,41.7606689105534,-87.6514315658785,"(41.76066891055345, -87.65143156587848)"
"1014407",7798199,"11/09/2010 09:58:00 PM","057XX W ALTGELD ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1137445,1916069,2010,41.9258404538806,-87.7703825703681,"(41.92584045388058, -87.77038257036806)"
"1014415",7798250,"11/09/2010 09:45:00 PM","022XX N KEYSTONE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1148969,1914766,2010,41.9220494830667,-87.7280709413092,"(41.92204948306667, -87.72807094130923)"
"1014424",7800015,"11/09/2010 09:30:00 PM","010XX N LAWLER AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1142468,1906249,2010,41.898801328793,-87.75216978728,"(41.89880132879301, -87.75216978728)"
"1014531",7798971,"11/09/2010 08:00:00 PM","032XX W EVERGREEN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1154421,1908754,2010,41.905444695159,-87.7081996273102,"(41.90544469515901, -87.70819962731015)"
"1014735",7798231,"11/09/2010 05:00:00 PM","008XX E 82ND ST","SEX OFFENSE","OTHER",1183606,1850854,2010,41.7459294878082,-87.6028029928677,"(41.74592948780825, -87.60280299286771)"
"1015846",7800185,"11/08/2010 04:00:00 PM","018XX S ST LOUIS AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1153286,1890824,2010,41.8562655304925,-87.7128450694536,"(41.856265530492536, -87.71284506945358)"
"1015865",7795782,"11/08/2010 03:55:00 PM","053XX S DORCHESTER AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1186410,1870194,2010,41.7989343540466,-87.5919177788131,"(41.79893435404656, -87.5919177788131)"
"1016331",7796681,"11/08/2010 07:35:00 AM","057XX S KARLOV AVE","SEX OFFENSE","PUBLIC INDECENCY",1150058,1866117,2010,41.7885295016637,-87.7253353261718,"(41.78852950166366, -87.72533532617182)"
"1018172",7792887,"11/06/2010 07:30:00 AM","007XX E 133RD ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1183506,1817435,2010,41.6542257651919,-87.6042060911695,"(41.65422576519187, -87.60420609116952)"
"1018309",7817116,"11/06/2010 01:30:00 AM","042XX W WILCOX ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1148218,1899040,2010,41.8789102140385,-87.7312358880863,"(41.87891021403853, -87.7312358880863)"
"1018578",7795938,"11/05/2010 08:00:00 PM","057XX S DAMEN AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1164050,1866442,2010,41.7891383644183,-87.674022353083,"(41.789138364418314, -87.67402235308299)"
"1019327",7791786,"11/05/2010 01:00:00 AM","003XX W 64TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175120,1862548,2010,41.7782126890708,-87.6335486607654,"(41.77821268907081, -87.63354866076541)"
"1019988",7789741,"11/04/2010 11:15:00 AM","082XX S COTTAGE GROVE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1182945,1850732,2010,41.7456100805013,-87.6052287889616,"(41.74561008050132, -87.60522878896163)"
"1020048",7790524,"11/04/2010 10:00:00 AM","025XX N ASHLAND AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1165203,1916742,2010,41.9271418291386,-87.6683662714429,"(41.927141829138634, -87.66836627144292)"
"1020748",8090064,"11/03/2010 04:10:00 PM","078XX S CARPENTER ST","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1170633,1852863,2010,41.7517348536902,-87.6502801118555,"(41.751734853690245, -87.6502801118555)"
