"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1493037",7065413,"08/08/2009 11:00:00 AM","039XX W 115TH ST","SEX OFFENSE","ATT AGG CRIMINAL SEXUAL ABUSE",1152370,1828081,2009,41.6841068503128,-87.7178553353715,"(41.68410685031279, -87.7178553353715)"
"1493088",7065384,"08/08/2009 09:45:00 AM","013XX S THOMPSON DR","SEX OFFENSE","PUBLIC INDECENCY",1156771,1893755,2009,41.8642386884868,-87.6999739016068,"(41.86423868848678, -87.69997390160677)"
"1493187",7065007,"08/08/2009 04:45:00 AM","008XX W 35TH PL","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1171214,1881237,2009,41.8295836060528,-87.647321339365,"(41.829583606052815, -87.64732133936502)"
"1493270",7069303,"08/08/2009 02:21:00 AM","003XX W VAN BUREN ST","SEX OFFENSE","PUBLIC INDECENCY",1174343,1898517,2009,41.8769320795355,-87.635325797188,"(41.8769320795355, -87.63532579718799)"
"1493596",7064737,"08/07/2009 09:02:00 PM","035XX W MONTROSE AVE","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1152027,1928974,2009,41.9609775530048,-87.7164592187802,"(41.96097755300476, -87.71645921878023)"
"1494484",7063050,"08/07/2009 12:40:00 AM","062XX S JUSTINE ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167108,1863456,2009,41.7808795141582,-87.6628950380504,"(41.78087951415821, -87.66289503805035)"
"1494520",7110880,"08/07/2009 12:01:00 AM","061XX N INDIAN RD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1135367,1940730,2009,41.9935498461501,-87.777430451122,"(41.99354984615011, -87.77743045112199)"
"1495132",7063595,"08/06/2009 02:38:00 PM","057XX S HAMLIN AVE","SEX OFFENSE","PUBLIC INDECENCY",1151989,1865909,2009,41.787921027652,-87.7182604283963,"(41.78792102765199, -87.71826042839626)"
"1495442",7064127,"08/06/2009 08:55:00 AM","075XX S OGLESBY AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1193134,1855623,2009,41.7587887347971,-87.5677355400153,"(41.75878873479714, -87.5677355400153)"
"1495659",7061646,"08/06/2009 12:09:41 AM","011XX W WASHINGTON BLVD","SEX OFFENSE","PUBLIC INDECENCY",1168597,1900637,2009,41.8828758092411,-87.656361844043,"(41.88287580924108, -87.65636184404302)"
